"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"Soome";"Läti";"Venemaa(Leningrad)";"Venemaa(Pihkva)"
"1720195500";"05.07.2024 19:05";"-331,8";"123,9";"-141,2";"82,1"
"1720195800";"05.07.2024 19:10";"-340,4";"63,5";"-100,5";"101,9"
"1720196100";"05.07.2024 19:15";"-340,3";"62,6";"-106,6";"98,8"
"1720196400";"05.07.2024 19:20";"-340,4";"125,5";"-170,2";"71,4"
"1720196700";"05.07.2024 19:25";"-340,4";"131,4";"-199";"59,8"
"1720197000";"05.07.2024 19:30";"-340,3";"147,1";"-218,9";"50,6"
"1720197300";"05.07.2024 19:35";"-312,4";"144,9";"-251,2";"41,9"
"1720197600";"05.07.2024 19:40";"-291";"100,1";"-247,9";"47,6"
"1720197900";"05.07.2024 19:45";"-291,3";"91,1";"-244,6";"47,2"
"1720198200";"05.07.2024 19:50";"-291,2";"101,3";"-262";"41,1"
"1720198500";"05.07.2024 19:55";"-291,2";"122,9";"-280";"33,2"
"1720198800";"05.07.2024 20:00";"-291,3";"116,3";"-268,5";"35,5"
"1720199100";"05.07.2024 20:05";"-328,1";"32";"-179,5";"73,7"
"1720199400";"05.07.2024 20:10";"-349,6";"20,4";"-146,7";"87,2"
"1720199700";"05.07.2024 20:15";"-349,7";"34,6";"-157,6";"84,7"
"1720200000";"05.07.2024 20:20";"-349,6";"90,2";"-201,4";"66,8"
"1720200300";"05.07.2024 20:25";"-349,7";"128,7";"-247";"52,4"
"1720200600";"05.07.2024 20:30";"-349,6";"133,5";"-261,8";"53,4"
"1720200900";"05.07.2024 20:35";"-349,8";"115,8";"-257";"58,5"
"1720201200";"05.07.2024 20:40";"-349,7";"111,2";"-261,1";"57,4"
"1720201500";"05.07.2024 20:45";"-349,7";"108,8";"-261,5";"61,2"
"1720201800";"05.07.2024 20:50";"-349,7";"115";"-269,8";"60,7"
"1720202100";"05.07.2024 20:55";"-349,7";"131,8";"-282,7";"60,1"
"1720202400";"05.07.2024 21:00";"-349,8";"130,1";"-277,5";"63,8"
"1720202700";"05.07.2024 21:05";"-349,7";"102,9";"-251,6";"78,9"
"1720203000";"05.07.2024 21:10";"-349,7";"98,2";"-245,8";"80,9"
"1720203300";"05.07.2024 21:15";"-349,7";"92,7";"-249,5";"78,7"
"1720203600";"05.07.2024 21:20";"-349,7";"89,2";"-253,2";"77,8"
"1720203900";"05.07.2024 21:25";"-349,7";"91";"-255,5";"77,4"
"1720204200";"05.07.2024 21:30";"-349,6";"106,2";"-270,6";"74,8"
"1720204500";"05.07.2024 21:35";"-349,6";"101,5";"-269,1";"73,6"
"1720204800";"05.07.2024 21:40";"-349,5";"86,8";"-259,5";"76"
"1720205100";"05.07.2024 21:45";"-349,6";"26,6";"-220,1";"91,5"
"1720205400";"05.07.2024 21:50";"-349,6";"37,9";"-234,4";"88,3"
"1720205700";"05.07.2024 21:55";"-349,8";"46,6";"-248,8";"86,4"
"1720206000";"05.07.2024 22:00";"-349,6";"35,8";"-239,4";"89,8"
"1720206300";"05.07.2024 22:05";"-349,6";"88,5";"-265,4";"78,3"
"1720206600";"05.07.2024 22:10";"-349,6";"101,4";"-273,6";"76,4"
"1720206900";"05.07.2024 22:15";"-349,6";"96,1";"-267,5";"76,8"
"1720207200";"05.07.2024 22:20";"-349,6";"87,4";"-257,7";"79,2"
"1720207500";"05.07.2024 22:25";"-349,7";"93";"-258,2";"81,8"
"1720207800";"05.07.2024 22:30";"-349,6";"73";"-240,7";"84,3"
"1720208100";"05.07.2024 22:35";"-349,6";"65,6";"-234,7";"95,7"
"1720208400";"05.07.2024 22:40";"-349,7";"61,9";"-221,3";"101,4"
"1720208700";"05.07.2024 22:45";"-349,5";"48,4";"-199,4";"106,4"
"1720209000";"05.07.2024 22:50";"-349,6";"51,9";"-186,9";"112,4"
"1720209300";"05.07.2024 22:55";"-349,6";"56,6";"-176,9";"116,8"
"1720209600";"05.07.2024 23:00";"-349,6";"70,7";"-189,3";"111"
"1720209900";"05.07.2024 23:05";"-349,6";"112,1";"-212,9";"95"
"1720210200";"05.07.2024 23:10";"-349,6";"103,4";"-204,1";"96,9"
"1720210500";"05.07.2024 23:15";"-349,6";"102,4";"-208,5";"97,9"
"1720210800";"05.07.2024 23:20";"-349,6";"88,2";"-198,8";"100,4"
"1720211100";"05.07.2024 23:25";"-349,7";"77";"-184,5";"104"
"1720211400";"05.07.2024 23:30";"-349,6";"64";"-165,4";"109,9"
"1720211700";"05.07.2024 23:35";"-349,6";"65,3";"-170,5";"118,1"
"1720212000";"05.07.2024 23:40";"-349,6";"72,7";"-166,6";"115,5"
"1720212300";"05.07.2024 23:45";"-349,7";"95,4";"-172,7";"110,6"
"1720212600";"05.07.2024 23:50";"-349,7";"144,7";"-202,7";"99"
"1720212900";"05.07.2024 23:55";"-349,4";"144,2";"-200,8";"100,7"
"1720213200";"06.07.2024 00:00";"-349,5";"163,2";"-206,2";"97,7"
"1720213500";"06.07.2024 00:05";"-349,5";"140,2";"-190,8";"106,2"
"1720213800";"06.07.2024 00:10";"-349,5";"109,7";"-160,8";"107,9"
"1720214100";"06.07.2024 00:15";"-349,5";"106,2";"-148,2";"110,6"
"1720214400";"06.07.2024 00:20";"-349,6";"89,9";"-128,7";"116,2"
"1720214700";"06.07.2024 00:25";"-349,5";"69,4";"-114,9";"121,3"
"1720215000";"06.07.2024 00:30";"-349,6";"49,7";"-103,1";"124,3"
"1720215300";"06.07.2024 00:35";"-349,6";"25,7";"-81,8";"127,8"
"1720215600";"06.07.2024 00:40";"-349,6";"22,4";"-74,1";"127,6"
"1720215900";"06.07.2024 00:45";"-349,7";"79,7";"-115,1";"112,1"
"1720216200";"06.07.2024 00:50";"-349,6";"91,4";"-124,8";"110,3"
"1720216500";"06.07.2024 00:55";"-349,6";"77,1";"-116,9";"113,4"
"1720216800";"06.07.2024 01:00";"-349,6";"82,3";"-113,3";"113,1"
"1720217100";"06.07.2024 01:05";"-349,7";"72,6";"-100,2";"118,4"
"1720217400";"06.07.2024 01:10";"-349,7";"48,6";"-81,3";"126,1"
"1720217700";"06.07.2024 01:15";"-349,8";"48,4";"-79,1";"129,5"
"1720218000";"06.07.2024 01:20";"-349,7";"60,7";"-85,5";"127,6"
"1720218300";"06.07.2024 01:25";"-349,6";"87,2";"-104,5";"116,1"
"1720218600";"06.07.2024 01:30";"-349,6";"90,9";"-108,4";"116"
"1720218900";"06.07.2024 01:35";"-321,1";"87,1";"-119,8";"113,6"
"1720219200";"06.07.2024 01:40";"-296,6";"66,9";"-122,1";"113,3"
"1720219500";"06.07.2024 01:45";"-297";"46";"-107,8";"118,3"
"1720219800";"06.07.2024 01:50";"-297";"36,9";"-96,4";"122,2"
"1720220100";"06.07.2024 01:55";"-297";"31";"-92,9";"123,8"
"1720220400";"06.07.2024 02:00";"-297";"29";"-89,1";"124,5"
"1720220700";"06.07.2024 02:05";"-309,5";"66,6";"-96,5";"115,8"
"1720221000";"06.07.2024 02:10";"-315,8";"71,9";"-93,5";"118,1"
"1720221300";"06.07.2024 02:15";"-315,8";"49,1";"-79,7";"124,4"
"1720221600";"06.07.2024 02:20";"-315,8";"26,8";"-72,6";"125,3"
"1720221900";"06.07.2024 02:25";"-315,8";"31,3";"-73,5";"124,3"
"1720222200";"06.07.2024 02:30";"-315,9";"39,3";"-80,9";"125,8"
"1720222500";"06.07.2024 02:35";"-315,9";"71,9";"-96,2";"116,6"
"1720222800";"06.07.2024 02:40";"-315,9";"96,8";"-112,6";"109,5"
"1720223100";"06.07.2024 02:45";"-315,8";"86,9";"-102";"110,4"
"1720223400";"06.07.2024 02:50";"-315,8";"91,4";"-104,7";"111,2"
"1720223700";"06.07.2024 02:55";"-315,9";"93";"-97,5";"114,3"
"1720224000";"06.07.2024 03:00";"-315,8";"90,6";"-87,4";"117,6"
"1720224300";"06.07.2024 03:05";"-341,1";"30,2";"-20,9";"140,8"
"1720224600";"06.07.2024 03:10";"-349,7";"75,4";"-34,5";"125"
"1720224900";"06.07.2024 03:15";"-349,7";"153,7";"-106,1";"99,9"
"1720225200";"06.07.2024 03:20";"-349,7";"156,6";"-114";"99,9"
"1720225500";"06.07.2024 03:25";"-349,8";"156,9";"-115,6";"99,9"
"1720225800";"06.07.2024 03:30";"-349,7";"149,8";"-101,8";"105"
"1720226100";"06.07.2024 03:35";"-349,7";"130,9";"-79,9";"109,6"
"1720226400";"06.07.2024 03:40";"-349,7";"129,8";"-71,7";"111,8"
"1720226700";"06.07.2024 03:45";"-349,7";"129,3";"-64,1";"112,3"
"1720227000";"06.07.2024 03:50";"-349,8";"137";"-66,6";"112,6"
"1720227300";"06.07.2024 03:55";"-349,8";"132,2";"-60,9";"113,2"
"1720227600";"06.07.2024 04:00";"-349,7";"119,2";"-47,5";"115,3"
"1720227900";"06.07.2024 04:05";"-349,7";"85,5";"-15,3";"125,6"
"1720228200";"06.07.2024 04:10";"-349,7";"88,4";"-10,9";"123,9"
"1720228500";"06.07.2024 04:15";"-349,7";"101,9";"-22,8";"119,8"
"1720228800";"06.07.2024 04:20";"-349,8";"103,5";"-21,3";"120,6"
"1720229100";"06.07.2024 04:25";"-349,7";"93,7";"-15,5";"122,3"
"1720229400";"06.07.2024 04:30";"-349,7";"87,6";"-13,6";"121,5"
"1720229700";"06.07.2024 04:35";"-349,8";"97";"-24,5";"118,1"
"1720230000";"06.07.2024 04:40";"-349,8";"101,9";"-33,1";"115"
"1720230300";"06.07.2024 04:45";"-349,8";"103,5";"-38,4";"116"
"1720230600";"06.07.2024 04:50";"-349,7";"97,2";"-31,1";"117,4"
"1720230900";"06.07.2024 04:55";"-349,8";"86,9";"-22,2";"117,6"
"1720231200";"06.07.2024 05:00";"-349,8";"82,6";"-19,2";"120"
"1720231500";"06.07.2024 05:05";"-349,7";"71,1";"-14,8";"122,8"
"1720231800";"06.07.2024 05:10";"-349,7";"71,7";"-13,5";"122,3"
"1720232100";"06.07.2024 05:15";"-349,7";"87,1";"-26,4";"120,7"
"1720232400";"06.07.2024 05:20";"-349,7";"95,1";"-34";"120,8"
"1720232700";"06.07.2024 05:25";"-349,7";"93,6";"-15,4";"123,6"
"1720233000";"06.07.2024 05:30";"-349,7";"101,1";"-10,7";"125,5"
"1720233300";"06.07.2024 05:35";"-348,6";"102,6";"-12,2";"124,2"
"1720233600";"06.07.2024 05:40";"-270,2";"84,4";"-61,5";"110,6"
"1720233900";"06.07.2024 05:45";"-147,8";"54,8";"-146";"93,3"
"1720234200";"06.07.2024 05:50";"-127,8";"51,4";"-165,2";"89,8"
"1720234500";"06.07.2024 05:55";"-128,1";"51,1";"-161,1";"90,2"
"1720234800";"06.07.2024 06:00";"-128,2";"56,6";"-161,9";"91,8"
"1720235100";"06.07.2024 06:05";"-181,4";"69,3";"-135";"98,6"
"1720235400";"06.07.2024 06:10";"-301,6";"96,2";"-59,8";"113,1"
"1720235700";"06.07.2024 06:15";"-325,3";"126,5";"-64,4";"113,2"
"1720236000";"06.07.2024 06:20";"-325,2";"136,4";"-68,7";"109,5"
"1720236300";"06.07.2024 06:25";"-325,2";"165,4";"-91,5";"100,9"
"1720236600";"06.07.2024 06:30";"-325,2";"184,7";"-110,3";"97,5"
"1720236900";"06.07.2024 06:35";"-325,3";"184,7";"-110,5";"95,6"
"1720237200";"06.07.2024 06:40";"-325,1";"185,1";"-123,2";"93,3"
"1720237500";"06.07.2024 06:45";"-325,2";"172,1";"-123,7";"91,6"
"1720237800";"06.07.2024 06:50";"-325,1";"164,8";"-120,7";"91,8"
"1720238100";"06.07.2024 06:55";"-325,2";"172,4";"-123";"94,2"
"1720238400";"06.07.2024 07:00";"-325,2";"188,1";"-124,9";"92,2"
"1720238700";"06.07.2024 07:05";"-331,3";"183,1";"-91";"98,3"
"1720239000";"06.07.2024 07:10";"-337,4";"201,3";"-81,7";"93,8"
"1720239300";"06.07.2024 07:15";"-337,4";"172,8";"-67,8";"103,1"
"1720239600";"06.07.2024 07:20";"-337,5";"164,6";"-60,7";"106,5"
"1720239900";"06.07.2024 07:25";"-337,5";"179,7";"-78,8";"102,1"
"1720240200";"06.07.2024 07:30";"-337,4";"214,9";"-114,7";"90"
"1720240500";"06.07.2024 07:35";"-337,5";"285";"-152,5";"69,9"
"1720240800";"06.07.2024 07:40";"-337,5";"290,4";"-141,8";"70,6"
"1720241100";"06.07.2024 07:45";"-337,4";"303";"-138,4";"69,7"
"1720241400";"06.07.2024 07:50";"-337,4";"305,3";"-141,1";"68,7"
"1720241700";"06.07.2024 07:55";"-337,5";"312,8";"-155";"67,6"
"1720242000";"06.07.2024 08:00";"-337,6";"275,6";"-133,1";"78,3"
"1720242300";"06.07.2024 08:05";"-347,7";"233,4";"-85,1";"97,4"
"1720242600";"06.07.2024 08:10";"-349,7";"190,6";"-71,4";"109,6"
"1720242900";"06.07.2024 08:15";"-349,7";"195,1";"-101,5";"105,5"
"1720243200";"06.07.2024 08:20";"-349,8";"190,6";"-112,2";"104"
"1720243500";"06.07.2024 08:25";"-349,7";"181,5";"-111,9";"104,4"
"1720243800";"06.07.2024 08:30";"-349,7";"173,7";"-111,6";"104,8"
"1720244100";"06.07.2024 08:35";"-314,8";"171";"-124,7";"101,7"
"1720244400";"06.07.2024 08:40";"-302,4";"178,1";"-132,5";"102,3"
"1720244700";"06.07.2024 08:45";"-302,5";"180,4";"-134,9";"102,9"
"1720245000";"06.07.2024 08:50";"-302,5";"173,8";"-138,8";"103,4"
"1720245300";"06.07.2024 08:55";"-302,5";"174,6";"-129,3";"108,4"
"1720245600";"06.07.2024 09:00";"-302,5";"167,6";"-133";"111,2"
"1720245900";"06.07.2024 09:05";"-326,6";"200,5";"-150";"105,5"
"1720246200";"06.07.2024 09:10";"-331,7";"233,5";"-177,2";"96,6"
"1720246500";"06.07.2024 09:15";"-331,7";"222,9";"-168,1";"101"
"1720246800";"06.07.2024 09:20";"-331,7";"207,4";"-176,4";"100,9"
"1720247100";"06.07.2024 09:25";"-331,7";"203,2";"-178,8";"104,8"
"1720247400";"06.07.2024 09:30";"-331,7";"201,1";"-174,7";"108,8"
"1720247700";"06.07.2024 09:35";"-331,7";"189,6";"-142,5";"117,9"
"1720248000";"06.07.2024 09:40";"-331,7";"182,5";"-118,8";"125,3"
"1720248300";"06.07.2024 09:45";"-331,7";"185,2";"-108,1";"125,7"
"1720248600";"06.07.2024 09:50";"-331,8";"180,6";"-111,4";"127,3"
"1720248900";"06.07.2024 09:55";"-331,7";"209,1";"-103,8";"115,8"
"1720249200";"06.07.2024 10:00";"-331,6";"333,8";"-144,4";"36,6"
"1720249500";"06.07.2024 10:05";"-305,3";"313,4";"-158,3";"35,2"
"1720249800";"06.07.2024 10:10";"-299,6";"293,3";"-153,4";"39,9"
"1720250100";"06.07.2024 10:15";"-299,7";"283,2";"-145,1";"43,3"
"1720250400";"06.07.2024 10:20";"-299,7";"286";"-144,1";"45,2"
"1720250700";"06.07.2024 10:25";"-299,8";"282,8";"-130,5";"51,2"
"1720251000";"06.07.2024 10:30";"-299,8";"277,5";"-138,9";"49"
"1720251300";"06.07.2024 10:35";"-299,9";"319,4";"-159";"36,1"
"1720251600";"06.07.2024 10:40";"-299,8";"324,5";"-157,6";"30"
"1720251900";"06.07.2024 10:45";"-299,7";"314,9";"-155,6";"32,9"
"1720252200";"06.07.2024 10:50";"-299,7";"319,3";"-151,4";"33,6"
"1720252500";"06.07.2024 10:55";"-299,7";"359,9";"-173";"21,9"
"1720252800";"06.07.2024 11:00";"-299,4";"400,3";"-199,2";"6,9"
"1720253100";"06.07.2024 11:05";"-225,1";"321,8";"-224,9";"4,9"
"1720253400";"06.07.2024 11:10";"-78,8";"201,3";"-271,1";"1,3"
"1720253700";"06.07.2024 11:15";"-2,3";"140,1";"-294,5";"0,3"
"1720254000";"06.07.2024 11:20";"6";"127,9";"-304,5";"0,1"
"1720254300";"06.07.2024 11:25";"6,7";"126,1";"-316,1";"0"
"1720254600";"06.07.2024 11:30";"-2,3";"121,3";"-308";"-0,2"
"1720254900";"06.07.2024 11:35";"-11,3";"136,1";"-297,8";"-1,2"
"1720255200";"06.07.2024 11:40";"-4,7";"181,7";"-320,3";"-8,9"
"1720255500";"06.07.2024 11:45";"-54,2";"175,5";"-252,6";"10,5"
"1720255800";"06.07.2024 11:50";"-66";"171,3";"-229,1";"14"
"1720256100";"06.07.2024 11:55";"-68,7";"170,3";"-216,3";"17"
"1720256400";"06.07.2024 12:00";"-57,7";"170,4";"-203,6";"21,1"
"1720256700";"06.07.2024 12:05";"-23,2";"160,7";"-229,2";"20,2"
"1720257000";"06.07.2024 12:10";"-23";"112,5";"-191,8";"41,2"
"1720257300";"06.07.2024 12:15";"-30,7";"103,1";"-184,6";"45"
"1720257600";"06.07.2024 12:20";"-32,1";"101,7";"-164,6";"51,6"
"1720257900";"06.07.2024 12:25";"-28,6";"83,9";"-156,4";"53"
"1720258200";"06.07.2024 12:30";"-25,4";"100,9";"-174";"45,3"
"1720258500";"06.07.2024 12:35";"-59,3";"162,7";"-184";"36,3"
"1720258800";"06.07.2024 12:40";"-74,4";"205,1";"-216,9";"19,8"
"1720259100";"06.07.2024 12:45";"-76,2";"224,6";"-216,2";"20,6"
"1720259400";"06.07.2024 12:50";"-74,4";"215,2";"-209,5";"23,6"
"1720259700";"06.07.2024 12:55";"-89,6";"216,5";"-197,8";"28,3"
"1720260000";"06.07.2024 13:00";"-80,4";"184,8";"-175,1";"42"
"1720260300";"06.07.2024 13:05";"-142,7";"221,8";"-149,7";"46,5"
"1720260600";"06.07.2024 13:10";"-214,9";"261,1";"-130,8";"48,6"
"1720260900";"06.07.2024 13:15";"-229,4";"247,9";"-119,6";"50,3"
"1720261200";"06.07.2024 13:20";"-239,3";"250,7";"-120,1";"51,6"
"1720261500";"06.07.2024 13:25";"-237,2";"294,1";"-132,2";"44,1"
"1720261800";"06.07.2024 13:30";"-232,8";"301,5";"-126,3";"44,6"
"1720262100";"06.07.2024 13:35";"-230,7";"298,8";"-135,2";"41,8"
"1720262400";"06.07.2024 13:40";"-239,3";"315,2";"-139,1";"41,7"
"1720262700";"06.07.2024 13:45";"-246,8";"325,2";"-128,6";"43,8"
"1720263000";"06.07.2024 13:50";"-220,8";"328";"-134";"41,9"
"1720263300";"06.07.2024 13:55";"-187,3";"348,8";"-180,9";"25,9"
"1720263600";"06.07.2024 14:00";"-188,6";"335,2";"-182";"28,7"
"1720263900";"06.07.2024 14:05";"-241,6";"296,6";"-121,8";"54,2"
"1720264200";"06.07.2024 14:10";"-313,1";"300,5";"-85,3";"62,2"
"1720264500";"06.07.2024 14:15";"-323,6";"290,2";"-85,4";"65,8"
"1720264800";"06.07.2024 14:20";"-329,2";"291,5";"-76,8";"69,6"
"1720265100";"06.07.2024 14:25";"-334,3";"291,5";"-81,5";"65,5"
"1720265400";"06.07.2024 14:30";"-335,2";"297,7";"-81,8";"62,2"
"1720265700";"06.07.2024 14:35";"-288,1";"292,7";"-86,3";"57,9"
"1720266000";"06.07.2024 14:40";"-256,6";"302,4";"-140,6";"43,9"
"1720266300";"06.07.2024 14:45";"-256,5";"307,3";"-144,8";"43,3"
"1720266600";"06.07.2024 14:50";"-257,2";"308,6";"-132,2";"45,1"
"1720266900";"06.07.2024 14:55";"-259,6";"296,4";"-104,9";"54,3"
"1720267200";"06.07.2024 15:00";"-266,1";"315,8";"-95,9";"54"
"1720267500";"06.07.2024 15:05";"-266,5";"274,6";"-60,2";"70,3"
"1720267800";"06.07.2024 15:10";"-266,1";"264,2";"-57,1";"70,9"
"1720268100";"06.07.2024 15:15";"-270,1";"300";"-90,8";"54,7"
"1720268400";"06.07.2024 15:20";"-265,5";"302,9";"-97,7";"51,5"
"1720268700";"06.07.2024 15:25";"-270,3";"307,3";"-103,2";"51,4"
"1720269000";"06.07.2024 15:30";"-262,6";"309,7";"-106,1";"51,9"
"1720269300";"06.07.2024 15:35";"-258,2";"304,2";"-109,4";"49"
"1720269600";"06.07.2024 15:40";"-262,1";"315,7";"-122,8";"46,9"
"1720269900";"06.07.2024 15:45";"-264,8";"310,4";"-121,4";"47"
"1720270200";"06.07.2024 15:50";"-267,5";"316,2";"-115";"47,8"
"1720270500";"06.07.2024 15:55";"-271,1";"313,9";"-116,7";"50,4"
"1720270800";"06.07.2024 16:00";"-266";"301,1";"-113,5";"54,9"
"1720271100";"06.07.2024 16:05";"-265,5";"284,7";"-69,6";"69,2"
"1720271400";"06.07.2024 16:10";"-279,6";"266,6";"-48,5";"79,3"
"1720271700";"06.07.2024 16:15";"-285,5";"272,8";"-44,2";"77,2"
"1720272000";"06.07.2024 16:20";"-284,7";"283,3";"-72,2";"67,2"
"1720272300";"06.07.2024 16:25";"-285,3";"274,7";"-84";"64,3"
"1720272600";"06.07.2024 16:30";"-286,2";"260,6";"-75";"68,2"
"1720272900";"06.07.2024 16:35";"-308,2";"299,7";"-97,8";"56,6"
"1720273200";"06.07.2024 16:40";"-293,5";"313,6";"-105,5";"49,2"
"1720273500";"06.07.2024 16:45";"-283,2";"322,4";"-117,9";"43,5"
"1720273800";"06.07.2024 16:50";"-274,4";"312,3";"-136,4";"38,2"
"1720274100";"06.07.2024 16:55";"-273,3";"308,2";"-133,1";"40,5"
"1720274400";"06.07.2024 17:00";"-271,7";"274,7";"-123,2";"47,9"
"1720274700";"06.07.2024 17:05";"-297,5";"263,5";"-102,3";"53,3"
"1720275000";"06.07.2024 17:10";"-305,5";"277";"-98,2";"52,9"
"1720275300";"06.07.2024 17:15";"-296,6";"285,3";"-101,5";"47,3"
"1720275600";"06.07.2024 17:20";"-293,6";"288,7";"-124,3";"39,5"
"1720275900";"06.07.2024 17:25";"-289,1";"316,4";"-141,1";"31,3"
"1720276200";"06.07.2024 17:30";"-285,8";"320,8";"-156,4";"26,9"
"1720276500";"06.07.2024 17:35";"-294,2";"337,9";"-159,4";"22,5"
"1720276800";"06.07.2024 17:40";"-297,5";"338,9";"-173,2";"17,1"
"1720277100";"06.07.2024 17:45";"-288,5";"343,3";"-185,7";"10,2"
"1720277400";"06.07.2024 17:50";"-283,9";"358,1";"-197,3";"4,5"
"1720277700";"06.07.2024 17:55";"-276,1";"372,9";"-216,7";"-1,7"
"1720278000";"06.07.2024 18:00";"-273,8";"370,8";"-234,1";"-6,7"
"1720278300";"06.07.2024 18:05";"-283,3";"319";"-187";"11,4"
"1720278600";"06.07.2024 18:10";"-281";"337,1";"-204,8";"6,1"
"1720278900";"06.07.2024 18:15";"-276,2";"263,9";"-165,2";"24,9"
"1720279200";"06.07.2024 18:20";"-274,4";"254,8";"-166";"25"
"1720279500";"06.07.2024 18:25";"-276,5";"219,7";"-139,5";"32,8"
"1720279800";"06.07.2024 18:30";"-287,5";"198,4";"-142,4";"34,7"
"1720280100";"06.07.2024 18:35";"-302,2";"218,5";"-148,5";"29,1"
"1720280400";"06.07.2024 18:40";"-312,6";"218,6";"-149,9";"28,5"
"1720280700";"06.07.2024 18:45";"-309,6";"209,8";"-159,8";"23,6"
"1720281000";"06.07.2024 18:50";"-302,8";"212,1";"-181,4";"16,4"
"1720281300";"06.07.2024 18:55";"-296,8";"236,1";"-214,5";"4,4"
"1720281600";"06.07.2024 19:00";"-290,9";"221,5";"-231,6";"3,2"
"1720281900";"06.07.2024 19:05";"-332,9";"116,4";"-140";"43"
"1720282200";"06.07.2024 19:10";"-345,8";"85,2";"-112,1";"53,1"
"1720282500";"06.07.2024 19:15";"-344,6";"116,8";"-142,3";"37,4"
"1720282800";"06.07.2024 19:20";"-344";"192,3";"-200";"7,8"
"1720283100";"06.07.2024 19:25";"-333,7";"197,4";"-228";"-0,4"
"1720283400";"06.07.2024 19:30";"-342,6";"219";"-245";"-6,2"
"1720283700";"06.07.2024 19:35";"-312,8";"223,1";"-274,1";"-15,5"
"1720284000";"06.07.2024 19:40";"-299";"225,1";"-291";"-21,9"
"1720284300";"06.07.2024 19:45";"-298,9";"230,6";"-300,8";"-26,8"
"1720284600";"06.07.2024 19:50";"-298,8";"241,1";"-314,8";"-32,3"
"1720284900";"06.07.2024 19:55";"-298,8";"213,7";"-310,2";"-27,4"
"1720285200";"06.07.2024 20:00";"-298,9";"166,5";"-288,7";"-15,1"
"1720285500";"06.07.2024 20:05";"-314,5";"105";"-223,2";"11,4"
"1720285800";"06.07.2024 20:10";"-317,8";"100,8";"-204,7";"14,6"
"1720286100";"06.07.2024 20:15";"-317,7";"101,1";"-201";"14,3"
"1720286400";"06.07.2024 20:20";"-317,8";"112,1";"-216,1";"9,1"
"1720286700";"06.07.2024 20:25";"-317,7";"115,3";"-229,4";"5,6"
"1720287000";"06.07.2024 20:30";"-317,7";"129,3";"-240,2";"1,1"
"1720287300";"06.07.2024 20:35";"-317,7";"137,1";"-252,2";"-0,2"
"1720287600";"06.07.2024 20:40";"-317,7";"129,9";"-251";"-0,4"
"1720287900";"06.07.2024 20:45";"-317,7";"116,1";"-249,5";"0,3"
"1720288200";"06.07.2024 20:50";"-317,7";"117,5";"-250,1";"-0,2"
"1720288500";"06.07.2024 20:55";"-317,8";"118,2";"-260";"-2,4"
"1720288800";"06.07.2024 21:00";"-317,7";"116,8";"-258,3";"-3,3"
"1720289100";"06.07.2024 21:05";"-341,1";"122,9";"-250,9";"-1,2"
"1720289400";"06.07.2024 21:10";"-347,9";"102,8";"-235,9";"5,1"
"1720289700";"06.07.2024 21:15";"-347,9";"94,8";"-231,3";"7,2"
"1720290000";"06.07.2024 21:20";"-347,9";"67,5";"-212";"14,7"
"1720290300";"06.07.2024 21:25";"-347,9";"49,6";"-202,7";"19,7"
"1720290600";"06.07.2024 21:30";"-347,7";"44,4";"-201,3";"21,4"
"1720290900";"06.07.2024 21:35";"-347,8";"25,8";"-190,9";"27,3"
"1720291200";"06.07.2024 21:40";"-347,8";"6,1";"-173,8";"34,2"
"1720291500";"06.07.2024 21:45";"-347,7";"11,3";"-178,6";"33,7"
"1720291800";"06.07.2024 21:50";"-347,7";"14,4";"-188,5";"30,6"
"1720292100";"06.07.2024 21:55";"-347,8";"7,2";"-181,6";"33,5"
"1720292400";"06.07.2024 22:00";"-347,8";"9,6";"-183,4";"32,4"
"1720292700";"06.07.2024 22:05";"-347,8";"6,7";"-178,1";"36,3"
"1720293000";"06.07.2024 22:10";"-347,7";"-22,1";"-163,6";"46,1"
"1720293300";"06.07.2024 22:15";"-347,6";"-36";"-159,5";"48,8"
"1720293600";"06.07.2024 22:20";"-347,7";"-39,5";"-155";"50,5"
"1720293900";"06.07.2024 22:25";"-347,7";"-42,8";"-150,5";"52,9"
"1720294200";"06.07.2024 22:30";"-344,3";"-26,8";"-160,4";"49,2"
"1720294500";"06.07.2024 22:35";"-271";"-48,1";"-191";"40"
"1720294800";"06.07.2024 22:40";"-245,2";"-43,3";"-215,3";"33,5"
"1720295100";"06.07.2024 22:45";"-245,5";"-50,1";"-200,3";"37,6"
"1720295400";"06.07.2024 22:50";"-245,6";"-72,3";"-184,2";"45"
"1720295700";"06.07.2024 22:55";"-245,7";"-88,5";"-166";"51,9"
"1720296000";"06.07.2024 23:00";"-245,6";"-72,3";"-173";"46,7"
"1720296300";"06.07.2024 23:05";"-302,8";"-24";"-165,3";"45,2"
"1720296600";"06.07.2024 23:10";"-346,9";"-29,9";"-121,9";"58,6"
"1720296900";"06.07.2024 23:15";"-346,9";"-18,2";"-120,6";"55,4"
"1720297200";"06.07.2024 23:20";"-346,9";"9";"-131,5";"48,5"
"1720297500";"06.07.2024 23:25";"-346,9";"13,2";"-130,5";"49,6"
"1720297800";"06.07.2024 23:30";"-344,5";"14,4";"-131,2";"49,9"
"1720298100";"06.07.2024 23:35";"-275,8";"1,4";"-161,3";"40,4"
"1720298400";"06.07.2024 23:40";"-249";"20,6";"-187,3";"29,4"
