"","DateTime","Load","hour","day"
"596",2023-01-25 19:00:00,1090,"19",25
"597",2023-01-25 20:00:00,1035,"20",25
"598",2023-01-25 21:00:00,963,"21",25
"599",2023-01-25 22:00:00,919,"22",25
"600",2023-01-25 23:00:00,899,"23",25
"601",2023-01-26,904,"0",26
"602",2023-01-26 01:00:00,905,"1",26
"603",2023-01-26 02:00:00,911,"2",26
"604",2023-01-26 03:00:00,946,"3",26
"605",2023-01-26 04:00:00,1050,"4",26
"606",2023-01-26 05:00:00,1149,"5",26
"607",2023-01-26 06:00:00,1237,"6",26
"608",2023-01-26 07:00:00,1260,"7",26
"609",2023-01-26 08:00:00,1275,"8",26
"610",2023-01-26 09:00:00,1259,"9",26
"611",2023-01-26 10:00:00,1256,"10",26
"612",2023-01-26 11:00:00,1261,"11",26
"613",2023-01-26 12:00:00,1248,"12",26
"614",2023-01-26 13:00:00,1238,"13",26
"615",2023-01-26 14:00:00,1229,"14",26
"616",2023-01-26 15:00:00,1234,"15",26
"617",2023-01-26 16:00:00,1203,"16",26
"618",2023-01-26 17:00:00,1174,"17",26
"619",2023-01-26 18:00:00,1135,"18",26
"620",2023-01-26 19:00:00,1101,"19",26
"621",2023-01-26 20:00:00,1045,"20",26
"622",2023-01-26 21:00:00,966,"21",26
"623",2023-01-26 22:00:00,919,"22",26
"624",2023-01-26 23:00:00,899,"23",26
"625",2023-01-27,905,"0",27
"626",2023-01-27 01:00:00,904,"1",27
"627",2023-01-27 02:00:00,902,"2",27
"628",2023-01-27 03:00:00,937,"3",27
"629",2023-01-27 04:00:00,1039,"4",27
"630",2023-01-27 05:00:00,1156,"5",27
"631",2023-01-27 06:00:00,1244,"6",27
"632",2023-01-27 07:00:00,1263,"7",27
"633",2023-01-27 08:00:00,1267,"8",27
"634",2023-01-27 09:00:00,1260,"9",27
"635",2023-01-27 10:00:00,1244,"10",27
"636",2023-01-27 11:00:00,1256,"11",27
"637",2023-01-27 12:00:00,1243,"12",27
"638",2023-01-27 13:00:00,1234,"13",27
"639",2023-01-27 14:00:00,1229,"14",27
"640",2023-01-27 15:00:00,1235,"15",27
"641",2023-01-27 16:00:00,1227,"16",27
"642",2023-01-27 17:00:00,1199,"17",27
"643",2023-01-27 18:00:00,1169,"18",27
"644",2023-01-27 19:00:00,1110,"19",27
"645",2023-01-27 20:00:00,1057,"20",27
"646",2023-01-27 21:00:00,990,"21",27
"647",2023-01-27 22:00:00,960,"22",27
"648",2023-01-27 23:00:00,902,"23",27
"649",2023-01-28,892,"0",28
"650",2023-01-28 01:00:00,893,"1",28
"651",2023-01-28 02:00:00,892,"2",28
"652",2023-01-28 03:00:00,895,"3",28
"653",2023-01-28 04:00:00,926,"4",28
"654",2023-01-28 05:00:00,958,"5",28
"655",2023-01-28 06:00:00,1020,"6",28
"656",2023-01-28 07:00:00,1072,"7",28
"657",2023-01-28 08:00:00,1106,"8",28
"658",2023-01-28 09:00:00,1120,"9",28
"659",2023-01-28 10:00:00,1114,"10",28
"660",2023-01-28 11:00:00,1117,"11",28
"661",2023-01-28 12:00:00,1107,"12",28
"662",2023-01-28 13:00:00,1111,"13",28
"663",2023-01-28 14:00:00,1153,"14",28
"664",2023-01-28 15:00:00,1176,"15",28
"665",2023-01-28 16:00:00,1162,"16",28
"666",2023-01-28 17:00:00,1136,"17",28
"667",2023-01-28 18:00:00,1093,"18",28
"668",2023-01-28 19:00:00,1057,"19",28
"669",2023-01-28 20:00:00,1007,"20",28
"670",2023-01-28 21:00:00,965,"21",28
"671",2023-01-28 22:00:00,1024,"22",28
"672",2023-01-28 23:00:00,919,"23",28
"673",2023-01-29,895,"0",29
"674",2023-01-29 01:00:00,892,"1",29
"675",2023-01-29 02:00:00,880,"2",29
"676",2023-01-29 03:00:00,886,"3",29
"677",2023-01-29 04:00:00,915,"4",29
"678",2023-01-29 05:00:00,962,"5",29
"679",2023-01-29 06:00:00,1001,"6",29
"680",2023-01-29 07:00:00,1050,"7",29
"681",2023-01-29 08:00:00,1087,"8",29
"682",2023-01-29 09:00:00,1114,"9",29
"683",2023-01-29 10:00:00,1125,"10",29
"684",2023-01-29 11:00:00,1132,"11",29
"685",2023-01-29 12:00:00,1134,"12",29
"686",2023-01-29 13:00:00,1144,"13",29
"687",2023-01-29 14:00:00,1196,"14",29
"688",2023-01-29 15:00:00,1211,"15",29
"689",2023-01-29 16:00:00,1212,"16",29
"690",2023-01-29 17:00:00,1178,"17",29
"691",2023-01-29 18:00:00,1148,"18",29
"692",2023-01-29 19:00:00,1093,"19",29
"693",2023-01-29 20:00:00,1038,"20",29
"694",2023-01-29 21:00:00,972,"21",29
"695",2023-01-29 22:00:00,971,"22",29
"696",2023-01-29 23:00:00,910,"23",29
"697",2023-01-30,902,"0",30
"698",2023-01-30 01:00:00,894,"1",30
"699",2023-01-30 02:00:00,905,"2",30
"700",2023-01-30 03:00:00,941,"3",30
"701",2023-01-30 04:00:00,1049,"4",30
"702",2023-01-30 05:00:00,1169,"5",30
"703",2023-01-30 06:00:00,1270,"6",30
"704",2023-01-30 07:00:00,1282,"7",30
"705",2023-01-30 08:00:00,1270,"8",30
"706",2023-01-30 09:00:00,1254,"9",30
"707",2023-01-30 10:00:00,1228,"10",30
"708",2023-01-30 11:00:00,1235,"11",30
"709",2023-01-30 12:00:00,1227,"12",30
"710",2023-01-30 13:00:00,1240,"13",30
"711",2023-01-30 14:00:00,1252,"14",30
"712",2023-01-30 15:00:00,1265,"15",30
"713",2023-01-30 16:00:00,1250,"16",30
"714",2023-01-30 17:00:00,1215,"17",30
"715",2023-01-30 18:00:00,1187,"18",30
"716",2023-01-30 19:00:00,1136,"19",30
"717",2023-01-30 20:00:00,1073,"20",30
"718",2023-01-30 21:00:00,1006,"21",30
"719",2023-01-30 22:00:00,1043,"22",30
"720",2023-01-30 23:00:00,919,"23",30
"721",2023-01-31,905,"0",31
"722",2023-01-31 01:00:00,902,"1",31
"723",2023-01-31 02:00:00,909,"2",31
"724",2023-01-31 03:00:00,943,"3",31
"725",2023-01-31 04:00:00,1039,"4",31
"726",2023-01-31 05:00:00,1154,"5",31
"727",2023-01-31 06:00:00,1240,"6",31
"728",2023-01-31 07:00:00,1281,"7",31
"729",2023-01-31 08:00:00,1284,"8",31
"730",2023-01-31 09:00:00,1280,"9",31
"731",2023-01-31 10:00:00,1278,"10",31
"732",2023-01-31 11:00:00,1290,"11",31
"733",2023-01-31 12:00:00,1272,"12",31
"734",2023-01-31 13:00:00,1262,"13",31
"735",2023-01-31 14:00:00,1254,"14",31
"736",2023-01-31 15:00:00,1261,"15",31
"737",2023-01-31 16:00:00,1227,"16",31
"738",2023-01-31 17:00:00,1190,"17",31
"739",2023-01-31 18:00:00,1155,"18",31
"740",2023-01-31 19:00:00,1115,"19",31
"741",2023-01-31 20:00:00,1063,"20",31
"742",2023-01-31 21:00:00,989,"21",31
"743",2023-01-31 22:00:00,958,"22",31
"744",2023-01-31 23:00:00,942,"23",31
"745",2023-02-01,930,"0",32
"746",2023-02-01 01:00:00,929,"1",32
"747",2023-02-01 02:00:00,931,"2",32
"748",2023-02-01 03:00:00,966,"3",32
"749",2023-02-01 04:00:00,1075,"4",32
"750",2023-02-01 05:00:00,1183,"5",32
"751",2023-02-01 06:00:00,1274,"6",32
"752",2023-02-01 07:00:00,1304,"7",32
"753",2023-02-01 08:00:00,1302,"8",32
"754",2023-02-01 09:00:00,1266,"9",32
"755",2023-02-01 10:00:00,1250,"10",32
"756",2023-02-01 11:00:00,1271,"11",32
"757",2023-02-01 12:00:00,1269,"12",32
"758",2023-02-01 13:00:00,1268,"13",32
"759",2023-02-01 14:00:00,1263,"14",32
"760",2023-02-01 15:00:00,1273,"15",32
"761",2023-02-01 16:00:00,1254,"16",32
"762",2023-02-01 17:00:00,1217,"17",32
"763",2023-02-01 18:00:00,1185,"18",32
"764",2023-02-01 19:00:00,1141,"19",32
"765",2023-02-01 20:00:00,1071,"20",32
"766",2023-02-01 21:00:00,992,"21",32
"767",2023-02-01 22:00:00,955,"22",32
"768",2023-02-01 23:00:00,931,"23",32
"769",2023-02-02,912,"0",33
"770",2023-02-02 01:00:00,908,"1",33
"771",2023-02-02 02:00:00,908,"2",33
"772",2023-02-02 03:00:00,945,"3",33
"773",2023-02-02 04:00:00,1055,"4",33
"774",2023-02-02 05:00:00,1174,"5",33
"775",2023-02-02 06:00:00,1273,"6",33
"776",2023-02-02 07:00:00,1314,"7",33
"777",2023-02-02 08:00:00,1314,"8",33
"778",2023-02-02 09:00:00,1300,"9",33
"779",2023-02-02 10:00:00,1287,"10",33
"780",2023-02-02 11:00:00,1307,"11",33
"781",2023-02-02 12:00:00,1288,"12",33
"782",2023-02-02 13:00:00,1277,"13",33
"783",2023-02-02 14:00:00,1267,"14",33
"784",2023-02-02 15:00:00,1284,"15",33
"785",2023-02-02 16:00:00,1258,"16",33
"786",2023-02-02 17:00:00,1226,"17",33
"787",2023-02-02 18:00:00,1195,"18",33
"788",2023-02-02 19:00:00,1139,"19",33
"789",2023-02-02 20:00:00,1073,"20",33
"790",2023-02-02 21:00:00,982,"21",33
"791",2023-02-02 22:00:00,943,"22",33
"792",2023-02-02 23:00:00,901,"23",33
"793",2023-02-03,887,"0",34
"794",2023-02-03 01:00:00,880,"1",34
"795",2023-02-03 02:00:00,898,"2",34
"796",2023-02-03 03:00:00,927,"3",34
"797",2023-02-03 04:00:00,1034,"4",34
"798",2023-02-03 05:00:00,1159,"5",34
"799",2023-02-03 06:00:00,1263,"6",34
"800",2023-02-03 07:00:00,1293,"7",34
"801",2023-02-03 08:00:00,1297,"8",34
"802",2023-02-03 09:00:00,1289,"9",34
"803",2023-02-03 10:00:00,1279,"10",34
"804",2023-02-03 11:00:00,1291,"11",34
"805",2023-02-03 12:00:00,1280,"12",34
"806",2023-02-03 13:00:00,1270,"13",34
"807",2023-02-03 14:00:00,1270,"14",34
"808",2023-02-03 15:00:00,1272,"15",34
"809",2023-02-03 16:00:00,1257,"16",34
"810",2023-02-03 17:00:00,1222,"17",34
"811",2023-02-03 18:00:00,1189,"18",34
"812",2023-02-03 19:00:00,1144,"19",34
"813",2023-02-03 20:00:00,1079,"20",34
"814",2023-02-03 21:00:00,1002,"21",34
"815",2023-02-03 22:00:00,1142,"22",34
"816",2023-02-03 23:00:00,940,"23",34
"817",2023-02-04,928,"0",35
"818",2023-02-04 01:00:00,925,"1",35
"819",2023-02-04 02:00:00,942,"2",35
"820",2023-02-04 03:00:00,963,"3",35
"821",2023-02-04 04:00:00,1001,"4",35
"822",2023-02-04 05:00:00,1050,"5",35
"823",2023-02-04 06:00:00,1096,"6",35
"824",2023-02-04 07:00:00,1138,"7",35
"825",2023-02-04 08:00:00,1160,"8",35
"826",2023-02-04 09:00:00,1150,"9",35
"827",2023-02-04 10:00:00,1132,"10",35
"828",2023-02-04 11:00:00,1131,"11",35
"829",2023-02-04 12:00:00,1126,"12",35
"830",2023-02-04 13:00:00,1136,"13",35
"831",2023-02-04 14:00:00,1163,"14",35
"832",2023-02-04 15:00:00,1196,"15",35
"833",2023-02-04 16:00:00,1186,"16",35
"834",2023-02-04 17:00:00,1162,"17",35
"835",2023-02-04 18:00:00,1135,"18",35
"836",2023-02-04 19:00:00,1105,"19",35
"837",2023-02-04 20:00:00,1071,"20",35
"838",2023-02-04 21:00:00,1018,"21",35
"839",2023-02-04 22:00:00,984,"22",35
"840",2023-02-04 23:00:00,928,"23",35
"841",2023-02-05,912,"0",36
"842",2023-02-05 01:00:00,911,"1",36
"843",2023-02-05 02:00:00,915,"2",36
"844",2023-02-05 03:00:00,930,"3",36
"845",2023-02-05 04:00:00,958,"4",36
"846",2023-02-05 05:00:00,995,"5",36
"847",2023-02-05 06:00:00,1032,"6",36
"848",2023-02-05 07:00:00,1075,"7",36
"849",2023-02-05 08:00:00,1106,"8",36
"850",2023-02-05 09:00:00,1106,"9",36
"851",2023-02-05 10:00:00,1110,"10",36
"852",2023-02-05 11:00:00,1117,"11",36
"853",2023-02-05 12:00:00,1124,"12",36
"854",2023-02-05 13:00:00,1136,"13",36
"855",2023-02-05 14:00:00,1159,"14",36
"856",2023-02-05 15:00:00,1197,"15",36
"857",2023-02-05 16:00:00,1197,"16",36
"858",2023-02-05 17:00:00,1174,"17",36
"859",2023-02-05 18:00:00,1141,"18",36
"860",2023-02-05 19:00:00,1101,"19",36
"861",2023-02-05 20:00:00,1042,"20",36
"862",2023-02-05 21:00:00,981,"21",36
"863",2023-02-05 22:00:00,955,"22",36
"864",2023-02-05 23:00:00,940,"23",36
"865",2023-02-06,922,"0",37
"866",2023-02-06 01:00:00,918,"1",37
"867",2023-02-06 02:00:00,931,"2",37
"868",2023-02-06 03:00:00,966,"3",37
"869",2023-02-06 04:00:00,1078,"4",37
"870",2023-02-06 05:00:00,1202,"5",37
"871",2023-02-06 06:00:00,1295,"6",37
"872",2023-02-06 07:00:00,1335,"7",37
"873",2023-02-06 08:00:00,1336,"8",37
"874",2023-02-06 09:00:00,1322,"9",37
"875",2023-02-06 10:00:00,1306,"10",37
"876",2023-02-06 11:00:00,1312,"11",37
"877",2023-02-06 12:00:00,1297,"12",37
"878",2023-02-06 13:00:00,1298,"13",37
"879",2023-02-06 14:00:00,1295,"14",37
"880",2023-02-06 15:00:00,1323,"15",37
"881",2023-02-06 16:00:00,1310,"16",37
"882",2023-02-06 17:00:00,1271,"17",37
"883",2023-02-06 18:00:00,1232,"18",37
"884",2023-02-06 19:00:00,1185,"19",37
"885",2023-02-06 20:00:00,1116,"20",37
"886",2023-02-06 21:00:00,1041,"21",37
"887",2023-02-06 22:00:00,998,"22",37
"888",2023-02-06 23:00:00,932,"23",37
"889",2023-02-07,904,"0",38
"890",2023-02-07 01:00:00,889,"1",38
"891",2023-02-07 02:00:00,892,"2",38
"892",2023-02-07 03:00:00,928,"3",38
"893",2023-02-07 04:00:00,1047,"4",38
"894",2023-02-07 05:00:00,1172,"5",38
"895",2023-02-07 06:00:00,1272,"6",38
"896",2023-02-07 07:00:00,1304,"7",38
"897",2023-02-07 08:00:00,1291,"8",38
"898",2023-02-07 09:00:00,1273,"9",38
"899",2023-02-07 10:00:00,1256,"10",38
"900",2023-02-07 11:00:00,1264,"11",38
"901",2023-02-07 12:00:00,1249,"12",38
"902",2023-02-07 13:00:00,1243,"13",38
"903",2023-02-07 14:00:00,1240,"14",38
"904",2023-02-07 15:00:00,1276,"15",38
"905",2023-02-07 16:00:00,1266,"16",38
"906",2023-02-07 17:00:00,1226,"17",38
"907",2023-02-07 18:00:00,1188,"18",38
"908",2023-02-07 19:00:00,1132,"19",38
"909",2023-02-07 20:00:00,1063,"20",38
"910",2023-02-07 21:00:00,979,"21",38
"911",2023-02-07 22:00:00,1066,"22",38
"912",2023-02-07 23:00:00,910,"23",38
"913",2023-02-08,892,"0",39
"914",2023-02-08 01:00:00,885,"1",39
"915",2023-02-08 02:00:00,888,"2",39
"916",2023-02-08 03:00:00,924,"3",39
"917",2023-02-08 04:00:00,1018,"4",39
"918",2023-02-08 05:00:00,1164,"5",39
"919",2023-02-08 06:00:00,1250,"6",39
"920",2023-02-08 07:00:00,1284,"7",39
"921",2023-02-08 08:00:00,1273,"8",39
"922",2023-02-08 09:00:00,1239,"9",39
"923",2023-02-08 10:00:00,1214,"10",39
"924",2023-02-08 11:00:00,1222,"11",39
"925",2023-02-08 12:00:00,1212,"12",39
"926",2023-02-08 13:00:00,1207,"13",39
"927",2023-02-08 14:00:00,1204,"14",39
"928",2023-02-08 15:00:00,1234,"15",39
"929",2023-02-08 16:00:00,1239,"16",39
"930",2023-02-08 17:00:00,1200,"17",39
"931",2023-02-08 18:00:00,1168,"18",39
"932",2023-02-08 19:00:00,1119,"19",39
"933",2023-02-08 20:00:00,1041,"20",39
"934",2023-02-08 21:00:00,964,"21",39
"935",2023-02-08 22:00:00,900,"22",39
"936",2023-02-08 23:00:00,887,"23",39
"937",2023-02-09,875,"0",40
"938",2023-02-09 01:00:00,866,"1",40
"939",2023-02-09 02:00:00,860,"2",40
"940",2023-02-09 03:00:00,892,"3",40
"941",2023-02-09 04:00:00,996,"4",40
"942",2023-02-09 05:00:00,1120,"5",40
"943",2023-02-09 06:00:00,1201,"6",40
"944",2023-02-09 07:00:00,1253,"7",40
"945",2023-02-09 08:00:00,1254,"8",40
"946",2023-02-09 09:00:00,1238,"9",40
"947",2023-02-09 10:00:00,1218,"10",40
"948",2023-02-09 11:00:00,1226,"11",40
"949",2023-02-09 12:00:00,1220,"12",40
"950",2023-02-09 13:00:00,1210,"13",40
"951",2023-02-09 14:00:00,1203,"14",40
"952",2023-02-09 15:00:00,1221,"15",40
"953",2023-02-09 16:00:00,1200,"16",40
"954",2023-02-09 17:00:00,1176,"17",40
"955",2023-02-09 18:00:00,1139,"18",40
"956",2023-02-09 19:00:00,1094,"19",40
"957",2023-02-09 20:00:00,1044,"20",40
"958",2023-02-09 21:00:00,971,"21",40
"959",2023-02-09 22:00:00,932,"22",40
"960",2023-02-09 23:00:00,914,"23",40
"961",2023-02-10,906,"0",41
"962",2023-02-10 01:00:00,912,"1",41
"963",2023-02-10 02:00:00,925,"2",41
"964",2023-02-10 03:00:00,956,"3",41
"965",2023-02-10 04:00:00,1058,"4",41
"966",2023-02-10 05:00:00,1164,"5",41
"967",2023-02-10 06:00:00,1237,"6",41
"968",2023-02-10 07:00:00,1248,"7",41
"969",2023-02-10 08:00:00,1231,"8",41
"970",2023-02-10 09:00:00,1215,"9",41
"971",2023-02-10 10:00:00,1199,"10",41
"972",2023-02-10 11:00:00,1211,"11",41
"973",2023-02-10 12:00:00,1205,"12",41
"974",2023-02-10 13:00:00,1200,"13",41
"975",2023-02-10 14:00:00,1191,"14",41
"976",2023-02-10 15:00:00,1221,"15",41
"977",2023-02-10 16:00:00,1224,"16",41
"978",2023-02-10 17:00:00,1186,"17",41
"979",2023-02-10 18:00:00,1154,"18",41
"980",2023-02-10 19:00:00,1119,"19",41
"981",2023-02-10 20:00:00,1070,"20",41
"982",2023-02-10 21:00:00,1000,"21",41
"983",2023-02-10 22:00:00,950,"22",41
"984",2023-02-10 23:00:00,983,"23",41
"985",2023-02-11,960,"0",42
"986",2023-02-11 01:00:00,959,"1",42
"987",2023-02-11 02:00:00,950,"2",42
"988",2023-02-11 03:00:00,969,"3",42
"989",2023-02-11 04:00:00,1013,"4",42
"990",2023-02-11 05:00:00,1065,"5",42
"991",2023-02-11 06:00:00,1112,"6",42
"992",2023-02-11 07:00:00,1161,"7",42
"993",2023-02-11 08:00:00,1188,"8",42
"994",2023-02-11 09:00:00,1186,"9",42
"995",2023-02-11 10:00:00,1182,"10",42
"996",2023-02-11 11:00:00,1180,"11",42
"997",2023-02-11 12:00:00,1179,"12",42
"998",2023-02-11 13:00:00,1172,"13",42
"999",2023-02-11 14:00:00,1195,"14",42
"1000",2023-02-11 15:00:00,1249,"15",42
"1001",2023-02-11 16:00:00,1254,"16",42
"1002",2023-02-11 17:00:00,1225,"17",42
"1003",2023-02-11 18:00:00,1182,"18",42
"1004",2023-02-11 19:00:00,1142,"19",42
"1005",2023-02-11 20:00:00,1090,"20",42
"1006",2023-02-11 21:00:00,1031,"21",42
"1007",2023-02-11 22:00:00,1134,"22",42
"1008",2023-02-11 23:00:00,969,"23",42
"1009",2023-02-12,945,"0",43
"1010",2023-02-12 01:00:00,931,"1",43
"1011",2023-02-12 02:00:00,934,"2",43
"1012",2023-02-12 03:00:00,958,"3",43
"1013",2023-02-12 04:00:00,997,"4",43
"1014",2023-02-12 05:00:00,1049,"5",43
"1015",2023-02-12 06:00:00,1082,"6",43
"1016",2023-02-12 07:00:00,1136,"7",43
"1017",2023-02-12 08:00:00,1164,"8",43
"1018",2023-02-12 09:00:00,1158,"9",43
"1019",2023-02-12 10:00:00,1151,"10",43
"1020",2023-02-12 11:00:00,1146,"11",43
"1021",2023-02-12 12:00:00,1141,"12",43
"1022",2023-02-12 13:00:00,1139,"13",43
"1023",2023-02-12 14:00:00,1164,"14",43
"1024",2023-02-12 15:00:00,1213,"15",43
"1025",2023-02-12 16:00:00,1218,"16",43
"1026",2023-02-12 17:00:00,1189,"17",43
"1027",2023-02-12 18:00:00,1159,"18",43
"1028",2023-02-12 19:00:00,1106,"19",43
"1029",2023-02-12 20:00:00,1046,"20",43
"1030",2023-02-12 21:00:00,981,"21",43
"1031",2023-02-12 22:00:00,1117,"22",43
"1032",2023-02-12 23:00:00,928,"23",43
"1033",2023-02-13,905,"0",44
"1034",2023-02-13 01:00:00,900,"1",44
"1035",2023-02-13 02:00:00,904,"2",44
"1036",2023-02-13 03:00:00,944,"3",44
"1037",2023-02-13 04:00:00,1039,"4",44
"1038",2023-02-13 05:00:00,1142,"5",44
"1039",2023-02-13 06:00:00,1211,"6",44
"1040",2023-02-13 07:00:00,1237,"7",44
"1041",2023-02-13 08:00:00,1223,"8",44
"1042",2023-02-13 09:00:00,1200,"9",44
"1043",2023-02-13 10:00:00,1168,"10",44
"1044",2023-02-13 11:00:00,1168,"11",44
"1045",2023-02-13 12:00:00,1161,"12",44
"1046",2023-02-13 13:00:00,1163,"13",44
"1047",2023-02-13 14:00:00,1177,"14",44
"1048",2023-02-13 15:00:00,1232,"15",44
"1049",2023-02-13 16:00:00,1230,"16",44
"1050",2023-02-13 17:00:00,1197,"17",44
"1051",2023-02-13 18:00:00,1167,"18",44
"1052",2023-02-13 19:00:00,1115,"19",44
"1053",2023-02-13 20:00:00,1071,"20",44
"1054",2023-02-13 21:00:00,1001,"21",44
"1055",2023-02-13 22:00:00,970,"22",44
"1056",2023-02-13 23:00:00,898,"23",44
"1057",2023-02-14,890,"0",45
"1058",2023-02-14 01:00:00,880,"1",45
"1059",2023-02-14 02:00:00,880,"2",45
"1060",2023-02-14 03:00:00,917,"3",45
"1061",2023-02-14 04:00:00,1017,"4",45
"1062",2023-02-14 05:00:00,1122,"5",45
"1063",2023-02-14 06:00:00,1198,"6",45
"1064",2023-02-14 07:00:00,1236,"7",45
"1065",2023-02-14 08:00:00,1214,"8",45
"1066",2023-02-14 09:00:00,1188,"9",45
"1067",2023-02-14 10:00:00,1171,"10",45
"1068",2023-02-14 11:00:00,1172,"11",45
"1069",2023-02-14 12:00:00,1163,"12",45
"1070",2023-02-14 13:00:00,1169,"13",45
"1071",2023-02-14 14:00:00,1165,"14",45
"1072",2023-02-14 15:00:00,1205,"15",45
"1073",2023-02-14 16:00:00,1199,"16",45
"1074",2023-02-14 17:00:00,1170,"17",45
"1075",2023-02-14 18:00:00,1136,"18",45
"1076",2023-02-14 19:00:00,1097,"19",45
"1077",2023-02-14 20:00:00,1058,"20",45
"1078",2023-02-14 21:00:00,996,"21",45
"1079",2023-02-14 22:00:00,944,"22",45
"1080",2023-02-14 23:00:00,907,"23",45
"1081",2023-02-15,895,"0",46
"1082",2023-02-15 01:00:00,886,"1",46
"1083",2023-02-15 02:00:00,884,"2",46
"1084",2023-02-15 03:00:00,927,"3",46
"1085",2023-02-15 04:00:00,1046,"4",46
"1086",2023-02-15 05:00:00,1155,"5",46
"1087",2023-02-15 06:00:00,1227,"6",46
"1088",2023-02-15 07:00:00,1251,"7",46
"1089",2023-02-15 08:00:00,1247,"8",46
"1090",2023-02-15 09:00:00,1222,"9",46
"1091",2023-02-15 10:00:00,1203,"10",46
"1092",2023-02-15 11:00:00,1200,"11",46
"1093",2023-02-15 12:00:00,1182,"12",46
"1094",2023-02-15 13:00:00,1173,"13",46
"1095",2023-02-15 14:00:00,1176,"14",46
"1096",2023-02-15 15:00:00,1209,"15",46
"1097",2023-02-15 16:00:00,1218,"16",46
"1098",2023-02-15 17:00:00,1182,"17",46
"1099",2023-02-15 18:00:00,1145,"18",46
"1100",2023-02-15 19:00:00,1100,"19",46
"1101",2023-02-15 20:00:00,1024,"20",46
"1102",2023-02-15 21:00:00,955,"21",46
"1103",2023-02-15 22:00:00,944,"22",46
"1104",2023-02-15 23:00:00,875,"23",46
"1105",2023-02-16,859,"0",47
"1106",2023-02-16 01:00:00,859,"1",47
"1107",2023-02-16 02:00:00,849,"2",47
"1108",2023-02-16 03:00:00,892,"3",47
"1109",2023-02-16 04:00:00,1007,"4",47
"1110",2023-02-16 05:00:00,1124,"5",47
"1111",2023-02-16 06:00:00,1204,"6",47
"1112",2023-02-16 07:00:00,1224,"7",47
"1113",2023-02-16 08:00:00,1213,"8",47
"1114",2023-02-16 09:00:00,1195,"9",47
"1115",2023-02-16 10:00:00,1186,"10",47
"1116",2023-02-16 11:00:00,1202,"11",47
"1117",2023-02-16 12:00:00,1190,"12",47
"1118",2023-02-16 13:00:00,1181,"13",47
"1119",2023-02-16 14:00:00,1178,"14",47
"1120",2023-02-16 15:00:00,1203,"15",47
"1121",2023-02-16 16:00:00,1199,"16",47
"1122",2023-02-16 17:00:00,1161,"17",47
"1123",2023-02-16 18:00:00,1134,"18",47
"1124",2023-02-16 19:00:00,1076,"19",47
"1125",2023-02-16 20:00:00,1006,"20",47
"1126",2023-02-16 21:00:00,928,"21",47
"1127",2023-02-16 22:00:00,887,"22",47
"1128",2023-02-16 23:00:00,860,"23",47
"1129",2023-02-17,846,"0",48
"1130",2023-02-17 01:00:00,850,"1",48
"1131",2023-02-17 02:00:00,866,"2",48
"1132",2023-02-17 03:00:00,902,"3",48
"1133",2023-02-17 04:00:00,1003,"4",48
"1134",2023-02-17 05:00:00,1111,"5",48
"1135",2023-02-17 06:00:00,1194,"6",48
"1136",2023-02-17 07:00:00,1214,"7",48
"1137",2023-02-17 08:00:00,1213,"8",48
"1138",2023-02-17 09:00:00,1188,"9",48
"1139",2023-02-17 10:00:00,1178,"10",48
"1140",2023-02-17 11:00:00,1172,"11",48
"1141",2023-02-17 12:00:00,1168,"12",48
"1142",2023-02-17 13:00:00,1170,"13",48
"1143",2023-02-17 14:00:00,1171,"14",48
"1144",2023-02-17 15:00:00,1193,"15",48
"1145",2023-02-17 16:00:00,1182,"16",48
"1146",2023-02-17 17:00:00,1150,"17",48
"1147",2023-02-17 18:00:00,1117,"18",48
"1148",2023-02-17 19:00:00,1061,"19",48
"1149",2023-02-17 20:00:00,997,"20",48
"1150",2023-02-17 21:00:00,925,"21",48
"1151",2023-02-17 22:00:00,881,"22",48
"1152",2023-02-17 23:00:00,942,"23",48
"1153",2023-02-18,911,"0",49
"1154",2023-02-18 01:00:00,903,"1",49
"1155",2023-02-18 02:00:00,903,"2",49
"1156",2023-02-18 03:00:00,920,"3",49
"1157",2023-02-18 04:00:00,961,"4",49
"1158",2023-02-18 05:00:00,1017,"5",49
"1159",2023-02-18 06:00:00,1054,"6",49
"1160",2023-02-18 07:00:00,1094,"7",49
"1161",2023-02-18 08:00:00,1107,"8",49
"1162",2023-02-18 09:00:00,1112,"9",49
"1163",2023-02-18 10:00:00,1110,"10",49
"1164",2023-02-18 11:00:00,1137,"11",49
"1165",2023-02-18 12:00:00,1141,"12",49
"1166",2023-02-18 13:00:00,1119,"13",49
"1167",2023-02-18 14:00:00,1118,"14",49
"1168",2023-02-18 15:00:00,1164,"15",49
"1169",2023-02-18 16:00:00,1186,"16",49
"1170",2023-02-18 17:00:00,1164,"17",49
"1171",2023-02-18 18:00:00,1140,"18",49
"1172",2023-02-18 19:00:00,1103,"19",49
"1173",2023-02-18 20:00:00,1046,"20",49
"1174",2023-02-18 21:00:00,984,"21",49
"1175",2023-02-18 22:00:00,954,"22",49
"1176",2023-02-18 23:00:00,918,"23",49
"1177",2023-02-19,900,"0",50
"1178",2023-02-19 01:00:00,885,"1",50
"1179",2023-02-19 02:00:00,885,"2",50
"1180",2023-02-19 03:00:00,903,"3",50
"1181",2023-02-19 04:00:00,942,"4",50
"1182",2023-02-19 05:00:00,988,"5",50
"1183",2023-02-19 06:00:00,1035,"6",50
