Area,MTU,DateTime,Biomass - Actual Aggregated [MW],Fossil Coal-derived gas - Actual Aggregated [MW],Fossil Gas - Actual Aggregated [MW],Fossil Oil shale - Actual Aggregated [MW],Fossil Peat - Actual Aggregated [MW],Hydro Run-of-river and poundage - Actual Aggregated [MW],Other - Actual Aggregated [MW],Other renewable - Actual Aggregated [MW],Solar - Actual Aggregated [MW],Waste - Actual Aggregated [MW],Wind Onshore - Actual Aggregated [MW]
BZN|EE,27.07.2024 17:00 - 27.07.2024 18:00 (UTC),27.07.2024 17:00,41,64,3,141,0,0,0,0,39,0,11
BZN|EE,27.07.2024 18:00 - 27.07.2024 19:00 (UTC),27.07.2024 18:00,41,65,3,122,0,0,0,0,12,0,5
BZN|EE,27.07.2024 19:00 - 27.07.2024 20:00 (UTC),27.07.2024 19:00,40,64,3,87,0,0,0,0,3,0,12
BZN|EE,27.07.2024 20:00 - 27.07.2024 21:00 (UTC),27.07.2024 20:00,40,64,2,57,0,0,0,0,1,0,23
BZN|EE,27.07.2024 21:00 - 27.07.2024 22:00 (UTC),27.07.2024 21:00,40,64,2,50,0,0,0,0,2,0,23
BZN|EE,27.07.2024 22:00 - 27.07.2024 23:00 (UTC),27.07.2024 22:00,40,65,2,50,0,0,0,0,1,0,18
BZN|EE,27.07.2024 23:00 - 28.07.2024 00:00 (UTC),27.07.2024 23:00,40,65,2,47,0,0,0,0,0,0,18
BZN|EE,28.07.2024 00:00 - 28.07.2024 01:00 (UTC),28.07.2024 00:00,40,66,2,45,0,0,0,0,0,0,21
BZN|EE,28.07.2024 01:00 - 28.07.2024 02:00 (UTC),28.07.2024 01:00,39,65,2,52,0,0,0,0,1,0,19
BZN|EE,28.07.2024 02:00 - 28.07.2024 03:00 (UTC),28.07.2024 02:00,39,65,2,50,0,0,0,0,10,0,13
BZN|EE,28.07.2024 03:00 - 28.07.2024 04:00 (UTC),28.07.2024 03:00,40,66,2,52,0,0,0,0,57,0,7
BZN|EE,28.07.2024 04:00 - 28.07.2024 05:00 (UTC),28.07.2024 04:00,38,68,2,58,0,0,0,0,148,0,9
BZN|EE,28.07.2024 05:00 - 28.07.2024 06:00 (UTC),28.07.2024 05:00,34,68,2,34,0,0,0,0,302,0,5
BZN|EE,28.07.2024 06:00 - 28.07.2024 07:00 (UTC),28.07.2024 06:00,34,67,2,34,0,0,0,0,449,0,3
BZN|EE,28.07.2024 07:00 - 28.07.2024 08:00 (UTC),28.07.2024 07:00,34,67,2,31,0,0,0,0,538,0,8
BZN|EE,28.07.2024 08:00 - 28.07.2024 09:00 (UTC),28.07.2024 08:00,34,68,2,37,0,0,0,0,521,0,14
BZN|EE,28.07.2024 09:00 - 28.07.2024 10:00 (UTC),28.07.2024 09:00,35,68,2,74,0,0,0,0,506,0,12
BZN|EE,28.07.2024 10:00 - 28.07.2024 11:00 (UTC),28.07.2024 10:00,35,62,2,114,0,0,0,0,551,0,6
BZN|EE,28.07.2024 11:00 - 28.07.2024 12:00 (UTC),28.07.2024 11:00,36,59,2,145,0,0,0,0,485,0,7
BZN|EE,28.07.2024 12:00 - 28.07.2024 13:00 (UTC),28.07.2024 12:00,36,60,2,150,0,0,0,0,384,0,9
BZN|EE,28.07.2024 13:00 - 28.07.2024 14:00 (UTC),28.07.2024 13:00,36,58,2,153,0,0,0,0,267,0,15
BZN|EE,28.07.2024 14:00 - 28.07.2024 15:00 (UTC),28.07.2024 14:00,36,58,2,146,0,0,0,0,154,0,30
BZN|EE,28.07.2024 15:00 - 28.07.2024 16:00 (UTC),28.07.2024 15:00,33,63,2,141,0,0,0,0,98,0,39
BZN|EE,28.07.2024 16:00 - 28.07.2024 17:00 (UTC),28.07.2024 16:00,30,63,2,123,0,0,0,0,45,0,60
BZN|EE,28.07.2024 17:00 - 28.07.2024 18:00 (UTC),28.07.2024 17:00,30,65,2,123,0,0,0,0,18,0,104
BZN|EE,28.07.2024 18:00 - 28.07.2024 19:00 (UTC),28.07.2024 18:00,33,67,2,121,0,0,0,0,4,0,149
BZN|EE,28.07.2024 19:00 - 28.07.2024 20:00 (UTC),28.07.2024 19:00,37,63,2,121,0,0,0,0,2,0,180
BZN|EE,28.07.2024 20:00 - 28.07.2024 21:00 (UTC),28.07.2024 20:00,37,66,2,121,0,0,0,0,1,0,219
BZN|EE,28.07.2024 21:00 - 28.07.2024 22:00 (UTC),28.07.2024 21:00,38,65,2,123,0,0,0,0,0,0,223
BZN|EE,28.07.2024 22:00 - 28.07.2024 23:00 (UTC),28.07.2024 22:00,38,68,2,121,0,0,0,0,0,0,251
BZN|EE,28.07.2024 23:00 - 29.07.2024 00:00 (UTC),28.07.2024 23:00,43,67,2,119,0,0,0,0,0,0,249
BZN|EE,29.07.2024 00:00 - 29.07.2024 01:00 (UTC),29.07.2024 00:00,44,69,2,123,0,0,0,0,0,0,199
BZN|EE,29.07.2024 01:00 - 29.07.2024 02:00 (UTC),29.07.2024 01:00,42,69,2,123,0,0,0,0,0,0,216
BZN|EE,29.07.2024 02:00 - 29.07.2024 03:00 (UTC),29.07.2024 02:00,37,69,2,124,0,0,0,0,1,0,214
BZN|EE,29.07.2024 03:00 - 29.07.2024 04:00 (UTC),29.07.2024 03:00,36,69,2,122,0,0,0,0,6,0,215
BZN|EE,29.07.2024 04:00 - 29.07.2024 05:00 (UTC),29.07.2024 04:00,35,69,2,121,0,0,0,0,20,0,220
BZN|EE,29.07.2024 05:00 - 29.07.2024 06:00 (UTC),29.07.2024 05:00,35,68,2,132,0,0,0,0,45,0,243
BZN|EE,29.07.2024 06:00 - 29.07.2024 07:00 (UTC),29.07.2024 06:00,35,68,2,124,0,0,0,0,88,0,241
BZN|EE,29.07.2024 07:00 - 29.07.2024 08:00 (UTC),29.07.2024 07:00,41,68,2,122,0,0,0,0,134,0,225
BZN|EE,29.07.2024 08:00 - 29.07.2024 09:00 (UTC),29.07.2024 08:00,39,69,2,136,0,0,0,0,194,0,218
BZN|EE,29.07.2024 09:00 - 29.07.2024 10:00 (UTC),29.07.2024 09:00,39,69,2,127,0,0,0,0,263,0,228
BZN|EE,29.07.2024 10:00 - 29.07.2024 11:00 (UTC),29.07.2024 10:00,38,68,2,127,0,0,0,0,330,0,239
BZN|EE,29.07.2024 11:00 - 29.07.2024 12:00 (UTC),29.07.2024 11:00,39,69,2,125,0,0,0,0,366,0,236
BZN|EE,29.07.2024 12:00 - 29.07.2024 13:00 (UTC),29.07.2024 12:00,39,68,2,119,0,0,0,0,373,0,234
BZN|EE,29.07.2024 13:00 - 29.07.2024 14:00 (UTC),29.07.2024 13:00,39,67,2,123,0,0,0,0,291,0,243
BZN|EE,29.07.2024 14:00 - 29.07.2024 15:00 (UTC),29.07.2024 14:00,42,67,2,121,0,0,0,0,245,0,247
BZN|EE,29.07.2024 15:00 - 29.07.2024 16:00 (UTC),29.07.2024 15:00,44,68,2,122,0,0,0,0,160,0,258
BZN|EE,29.07.2024 16:00 - 29.07.2024 17:00 (UTC),29.07.2024 16:00,41,69,2,121,0,0,0,0,73,0,265
BZN|EE,29.07.2024 17:00 - 29.07.2024 18:00 (UTC),29.07.2024 17:00,39,69,2,128,0,0,0,0,26,0,249
BZN|EE,29.07.2024 18:00 - 29.07.2024 19:00 (UTC),29.07.2024 18:00,39,67,2,122,0,0,0,0,7,0,231
BZN|EE,29.07.2024 19:00 - 29.07.2024 20:00 (UTC),29.07.2024 19:00,39,67,2,122,0,0,0,0,1,0,204
BZN|EE,29.07.2024 20:00 - 29.07.2024 21:00 (UTC),29.07.2024 20:00,39,66,2,123,0,0,0,0,1,0,191
BZN|EE,29.07.2024 21:00 - 29.07.2024 22:00 (UTC),29.07.2024 21:00,39,66,2,122,0,0,0,0,0,0,171
BZN|EE,29.07.2024 22:00 - 29.07.2024 23:00 (UTC),29.07.2024 22:00,37,66,2,124,0,0,0,0,0,0,155
BZN|EE,29.07.2024 23:00 - 30.07.2024 00:00 (UTC),29.07.2024 23:00,40,65,2,134,0,0,0,0,1,0,123
BZN|EE,30.07.2024 00:00 - 30.07.2024 01:00 (UTC),30.07.2024 00:00,41,66,2,129,0,0,0,0,0,0,106
BZN|EE,30.07.2024 01:00 - 30.07.2024 02:00 (UTC),30.07.2024 01:00,42,67,2,121,0,0,0,0,0,0,108
BZN|EE,30.07.2024 02:00 - 30.07.2024 03:00 (UTC),30.07.2024 02:00,40,68,2,123,0,0,0,0,6,0,97
BZN|EE,30.07.2024 03:00 - 30.07.2024 04:00 (UTC),30.07.2024 03:00,40,69,2,126,0,0,0,0,35,0,91
BZN|EE,30.07.2024 04:00 - 30.07.2024 05:00 (UTC),30.07.2024 04:00,40,68,2,141,0,0,0,0,94,0,91
BZN|EE,30.07.2024 05:00 - 30.07.2024 06:00 (UTC),30.07.2024 05:00,39,68,2,143,0,0,0,0,188,0,80
BZN|EE,30.07.2024 06:00 - 30.07.2024 07:00 (UTC),30.07.2024 06:00,37,66,3,148,0,0,0,0,287,0,81
BZN|EE,30.07.2024 07:00 - 30.07.2024 08:00 (UTC),30.07.2024 07:00,37,65,2,142,0,0,0,0,366,0,98
BZN|EE,30.07.2024 08:00 - 30.07.2024 09:00 (UTC),30.07.2024 08:00,40,66,2,124,0,0,0,0,418,0,119
BZN|EE,30.07.2024 09:00 - 30.07.2024 10:00 (UTC),30.07.2024 09:00,39,66,2,137,0,0,0,0,457,0,119
BZN|EE,30.07.2024 10:00 - 30.07.2024 11:00 (UTC),30.07.2024 10:00,38,66,2,127,0,0,0,0,463,0,101
BZN|EE,30.07.2024 11:00 - 30.07.2024 12:00 (UTC),30.07.2024 11:00,38,67,2,117,0,0,0,0,456,0,107
BZN|EE,30.07.2024 12:00 - 30.07.2024 13:00 (UTC),30.07.2024 12:00,37,67,2,118,0,0,0,0,465,0,126
BZN|EE,30.07.2024 13:00 - 30.07.2024 14:00 (UTC),30.07.2024 13:00,38,67,2,121,0,0,0,0,476,0,147
BZN|EE,30.07.2024 14:00 - 30.07.2024 15:00 (UTC),30.07.2024 14:00,42,66,2,123,0,0,0,0,384,0,173
BZN|EE,30.07.2024 15:00 - 30.07.2024 16:00 (UTC),30.07.2024 15:00,42,67,2,120,0,0,0,0,234,0,174
BZN|EE,30.07.2024 16:00 - 30.07.2024 17:00 (UTC),30.07.2024 16:00,40,66,3,122,0,0,0,0,116,0,162
BZN|EE,30.07.2024 17:00 - 30.07.2024 18:00 (UTC),30.07.2024 17:00,39,66,3,122,0,0,0,0,45,0,146
BZN|EE,30.07.2024 18:00 - 30.07.2024 19:00 (UTC),30.07.2024 18:00,38,66,5,143,0,0,0,0,12,0,136
BZN|EE,30.07.2024 19:00 - 30.07.2024 20:00 (UTC),30.07.2024 19:00,38,66,4,135,0,0,0,0,2,0,132
BZN|EE,30.07.2024 20:00 - 30.07.2024 21:00 (UTC),30.07.2024 20:00,38,64,3,124,0,0,0,0,1,0,143
BZN|EE,30.07.2024 21:00 - 30.07.2024 22:00 (UTC),30.07.2024 21:00,37,63,3,123,0,0,0,0,0,0,142
BZN|EE,30.07.2024 22:00 - 30.07.2024 23:00 (UTC),30.07.2024 22:00,39,64,2,126,0,0,0,0,0,0,123
BZN|EE,30.07.2024 23:00 - 31.07.2024 00:00 (UTC),30.07.2024 23:00,41,65,2,127,0,0,0,0,0,0,138
BZN|EE,31.07.2024 00:00 - 31.07.2024 01:00 (UTC),31.07.2024 00:00,41,64,2,127,0,0,0,0,0,0,126
BZN|EE,31.07.2024 01:00 - 31.07.2024 02:00 (UTC),31.07.2024 01:00,42,65,2,140,0,0,0,0,1,0,128
BZN|EE,31.07.2024 02:00 - 31.07.2024 03:00 (UTC),31.07.2024 02:00,40,65,2,143,0,0,0,0,9,0,126
BZN|EE,31.07.2024 03:00 - 31.07.2024 04:00 (UTC),31.07.2024 03:00,40,64,3,138,0,0,0,0,48,0,102
BZN|EE,31.07.2024 04:00 - 31.07.2024 05:00 (UTC),31.07.2024 04:00,40,65,3,153,0,0,0,0,126,0,67
BZN|EE,31.07.2024 05:00 - 31.07.2024 06:00 (UTC),31.07.2024 05:00,39,65,3,131,0,0,0,0,242,0,50
BZN|EE,31.07.2024 06:00 - 31.07.2024 07:00 (UTC),31.07.2024 06:00,37,67,2,126,0,0,0,0,327,0,57
BZN|EE,31.07.2024 07:00 - 31.07.2024 08:00 (UTC),31.07.2024 07:00,38,64,2,127,0,0,0,0,425,0,58
BZN|EE,31.07.2024 08:00 - 31.07.2024 09:00 (UTC),31.07.2024 08:00,39,65,2,125,0,0,0,0,522,0,57
BZN|EE,31.07.2024 09:00 - 31.07.2024 10:00 (UTC),31.07.2024 09:00,38,67,2,120,0,0,0,0,530,0,75
BZN|EE,31.07.2024 10:00 - 31.07.2024 11:00 (UTC),31.07.2024 10:00,39,68,2,137,0,0,0,0,550,0,94
BZN|EE,31.07.2024 11:00 - 31.07.2024 12:00 (UTC),31.07.2024 11:00,38,68,2,127,0,0,0,0,528,0,91
BZN|EE,31.07.2024 12:00 - 31.07.2024 13:00 (UTC),31.07.2024 12:00,38,68,2,120,0,0,0,0,445,0,120
BZN|EE,31.07.2024 13:00 - 31.07.2024 14:00 (UTC),31.07.2024 13:00,38,68,2,120,0,0,0,0,305,0,112
BZN|EE,31.07.2024 14:00 - 31.07.2024 15:00 (UTC),31.07.2024 14:00,42,69,2,125,0,0,0,0,212,0,81
BZN|EE,31.07.2024 15:00 - 31.07.2024 16:00 (UTC),31.07.2024 15:00,42,67,2,127,0,0,0,0,150,0,101
BZN|EE,31.07.2024 16:00 - 31.07.2024 17:00 (UTC),31.07.2024 16:00,40,66,2,131,0,0,0,0,80,0,82
BZN|EE,31.07.2024 17:00 - 31.07.2024 18:00 (UTC),31.07.2024 17:00,39,67,3,134,0,0,0,0,36,0,64
BZN|EE,31.07.2024 18:00 - 31.07.2024 19:00 (UTC),31.07.2024 18:00,38,67,4,145,0,0,0,0,12,0,52
BZN|EE,31.07.2024 19:00 - 31.07.2024 20:00 (UTC),31.07.2024 19:00,38,66,4,147,0,0,0,0,3,0,78
BZN|EE,31.07.2024 20:00 - 31.07.2024 21:00 (UTC),31.07.2024 20:00,38,65,4,146,0,0,0,0,1,0,90
BZN|EE,31.07.2024 21:00 - 31.07.2024 22:00 (UTC),31.07.2024 21:00,38,65,3,131,0,0,0,0,0,0,95
BZN|EE,31.07.2024 22:00 - 31.07.2024 23:00 (UTC),31.07.2024 22:00,39,68,3,126,0,0,0,0,0,0,100
BZN|EE,31.07.2024 23:00 - 01.08.2024 00:00 (UTC),31.07.2024 23:00,40,67,2,132,0,0,0,0,0,0,122
BZN|EE,01.08.2024 00:00 - 01.08.2024 01:00 (UTC),01.08.2024 00:00,41,65,2,125,0,0,0,0,0,0,127
BZN|EE,01.08.2024 01:00 - 01.08.2024 02:00 (UTC),01.08.2024 01:00,42,66,2,124,0,0,0,0,0,0,105
BZN|EE,01.08.2024 02:00 - 01.08.2024 03:00 (UTC),01.08.2024 02:00,40,66,2,126,0,0,0,0,7,0,94
BZN|EE,01.08.2024 03:00 - 01.08.2024 04:00 (UTC),01.08.2024 03:00,40,68,3,128,0,0,0,0,40,0,84
BZN|EE,01.08.2024 04:00 - 01.08.2024 05:00 (UTC),01.08.2024 04:00,39,68,3,142,0,0,0,0,104,0,92
BZN|EE,01.08.2024 05:00 - 01.08.2024 06:00 (UTC),01.08.2024 05:00,39,69,3,150,0,0,0,0,172,0,109
BZN|EE,01.08.2024 06:00 - 01.08.2024 07:00 (UTC),01.08.2024 06:00,38,69,3,145,0,0,0,0,242,0,114
BZN|EE,01.08.2024 07:00 - 01.08.2024 08:00 (UTC),01.08.2024 07:00,38,68,5,140,0,0,0,0,302,0,125
BZN|EE,01.08.2024 08:00 - 01.08.2024 09:00 (UTC),01.08.2024 08:00,36,68,3,126,0,0,0,0,345,0,145
BZN|EE,01.08.2024 09:00 - 01.08.2024 10:00 (UTC),01.08.2024 09:00,36,68,2,126,0,0,0,0,370,0,158
BZN|EE,01.08.2024 10:00 - 01.08.2024 11:00 (UTC),01.08.2024 10:00,34,70,2,128,0,0,0,0,411,0,150
BZN|EE,01.08.2024 11:00 - 01.08.2024 12:00 (UTC),01.08.2024 11:00,34,70,2,127,0,0,0,0,400,0,159
BZN|EE,01.08.2024 12:00 - 01.08.2024 13:00 (UTC),01.08.2024 12:00,38,70,2,125,0,0,0,0,369,0,174
BZN|EE,01.08.2024 13:00 - 01.08.2024 14:00 (UTC),01.08.2024 13:00,42,70,2,126,0,0,0,0,350,0,210
BZN|EE,01.08.2024 14:00 - 01.08.2024 15:00 (UTC),01.08.2024 14:00,43,68,2,126,0,0,0,0,254,0,207
BZN|EE,01.08.2024 15:00 - 01.08.2024 16:00 (UTC),01.08.2024 15:00,39,67,2,126,0,0,0,0,168,0,200
BZN|EE,01.08.2024 16:00 - 01.08.2024 17:00 (UTC),01.08.2024 16:00,38,65,3,131,0,0,0,0,81,0,196
BZN|EE,01.08.2024 17:00 - 01.08.2024 18:00 (UTC),01.08.2024 17:00,39,63,4,151,0,0,0,0,28,0,168
BZN|EE,01.08.2024 18:00 - 01.08.2024 19:00 (UTC),01.08.2024 18:00,38,64,5,147,0,0,0,0,7,0,152
BZN|EE,01.08.2024 19:00 - 01.08.2024 20:00 (UTC),01.08.2024 19:00,38,65,4,144,0,0,0,0,1,0,145
BZN|EE,01.08.2024 20:00 - 01.08.2024 21:00 (UTC),01.08.2024 20:00,38,64,3,139,0,0,0,0,1,0,148
BZN|EE,01.08.2024 21:00 - 01.08.2024 22:00 (UTC),01.08.2024 21:00,38,65,2,126,0,0,0,0,0,0,131
BZN|EE,01.08.2024 22:00 - 01.08.2024 23:00 (UTC),01.08.2024 22:00,41,65,2,132,0,0,0,0,1,0,105
BZN|EE,01.08.2024 23:00 - 02.08.2024 00:00 (UTC),01.08.2024 23:00,40,64,2,134,0,0,0,0,1,0,100
BZN|EE,02.08.2024 00:00 - 02.08.2024 01:00 (UTC),02.08.2024 00:00,40,65,2,137,0,0,0,0,1,0,103
BZN|EE,02.08.2024 01:00 - 02.08.2024 02:00 (UTC),02.08.2024 01:00,42,65,2,126,0,0,0,0,0,0,100
BZN|EE,02.08.2024 02:00 - 02.08.2024 03:00 (UTC),02.08.2024 02:00,39,66,2,122,0,0,0,0,4,0,82
BZN|EE,02.08.2024 03:00 - 02.08.2024 04:00 (UTC),02.08.2024 03:00,40,67,2,122,0,0,0,0,30,0,102
BZN|EE,02.08.2024 04:00 - 02.08.2024 05:00 (UTC),02.08.2024 04:00,38,66,3,130,0,0,0,0,77,0,83
BZN|EE,02.08.2024 05:00 - 02.08.2024 06:00 (UTC),02.08.2024 05:00,38,65,5,151,0,0,0,0,154,0,80
BZN|EE,02.08.2024 06:00 - 02.08.2024 07:00 (UTC),02.08.2024 06:00,38,64,5,146,0,0,0,0,204,0,83
BZN|EE,02.08.2024 07:00 - 02.08.2024 08:00 (UTC),02.08.2024 07:00,38,63,5,120,0,0,0,0,265,0,64
BZN|EE,02.08.2024 08:00 - 02.08.2024 09:00 (UTC),02.08.2024 08:00,38,64,5,108,0,0,0,0,294,0,67
BZN|EE,02.08.2024 09:00 - 02.08.2024 10:00 (UTC),02.08.2024 09:00,39,64,2,106,0,0,0,0,344,0,55
BZN|EE,02.08.2024 10:00 - 02.08.2024 11:00 (UTC),02.08.2024 10:00,39,65,2,105,0,0,0,0,389,0,53
BZN|EE,02.08.2024 11:00 - 02.08.2024 12:00 (UTC),02.08.2024 11:00,40,68,2,120,0,0,0,0,425,0,69
BZN|EE,02.08.2024 12:00 - 02.08.2024 13:00 (UTC),02.08.2024 12:00,40,68,2,131,0,0,0,0,441,0,92
BZN|EE,02.08.2024 13:00 - 02.08.2024 14:00 (UTC),02.08.2024 13:00,44,67,3,144,0,0,0,0,385,0,92
BZN|EE,02.08.2024 14:00 - 02.08.2024 15:00 (UTC),02.08.2024 14:00,42,65,5,136,0,0,0,0,300,0,82
BZN|EE,02.08.2024 15:00 - 02.08.2024 16:00 (UTC),02.08.2024 15:00,37,66,5,77,0,0,0,0,184,0,70
BZN|EE,02.08.2024 16:00 - 02.08.2024 17:00 (UTC),02.08.2024 16:00,36,68,5,81,0,0,0,0,88,0,50
BZN|EE,02.08.2024 17:00 - 02.08.2024 18:00 (UTC),02.08.2024 17:00,36,66,5,80,0,0,0,0,37,0,51
BZN|EE,02.08.2024 18:00 - 02.08.2024 19:00 (UTC),02.08.2024 18:00,37,69,5,117,0,0,0,0,8,0,52
BZN|EE,02.08.2024 19:00 - 02.08.2024 20:00 (UTC),02.08.2024 19:00,37,67,5,128,0,0,0,0,2,0,67
BZN|EE,02.08.2024 20:00 - 02.08.2024 21:00 (UTC),02.08.2024 20:00,37,66,3,127,0,0,0,0,1,0,77
BZN|EE,02.08.2024 21:00 - 02.08.2024 22:00 (UTC),02.08.2024 21:00,36,67,3,127,0,0,0,0,0,0,59
BZN|EE,02.08.2024 22:00 - 02.08.2024 23:00 (UTC),02.08.2024 22:00,37,68,5,92,0,0,0,0,1,0,45
BZN|EE,02.08.2024 23:00 - 03.08.2024 00:00 (UTC),02.08.2024 23:00,34,68,3,6,0,0,0,0,1,0,41
BZN|EE,03.08.2024 00:00 - 03.08.2024 01:00 (UTC),03.08.2024 00:00,36,67,3,1,0,0,0,0,0,0,40
BZN|EE,03.08.2024 01:00 - 03.08.2024 02:00 (UTC),03.08.2024 01:00,38,67,2,4,0,0,0,0,1,0,36
BZN|EE,03.08.2024 02:00 - 03.08.2024 03:00 (UTC),03.08.2024 02:00,38,66,2,7,0,0,0,0,5,0,34
BZN|EE,03.08.2024 03:00 - 03.08.2024 04:00 (UTC),03.08.2024 03:00,38,65,2,7,0,0,0,0,29,0,29
BZN|EE,03.08.2024 04:00 - 03.08.2024 05:00 (UTC),03.08.2024 04:00,36,66,2,7,0,0,0,0,90,0,28
BZN|EE,03.08.2024 05:00 - 03.08.2024 06:00 (UTC),03.08.2024 05:00,33,67,2,7,0,0,0,0,177,0,22
BZN|EE,03.08.2024 06:00 - 03.08.2024 07:00 (UTC),03.08.2024 06:00,38,68,2,8,0,0,0,0,272,0,23
BZN|EE,03.08.2024 07:00 - 03.08.2024 08:00 (UTC),03.08.2024 07:00,36,68,2,7,0,0,0,0,383,0,21
BZN|EE,03.08.2024 08:00 - 03.08.2024 09:00 (UTC),03.08.2024 08:00,35,67,2,1,0,0,0,0,425,0,29
BZN|EE,03.08.2024 09:00 - 03.08.2024 10:00 (UTC),03.08.2024 09:00,35,67,2,3,0,0,0,0,469,0,27
BZN|EE,03.08.2024 10:00 - 03.08.2024 11:00 (UTC),03.08.2024 10:00,35,68,2,2,0,0,0,0,485,0,37
BZN|EE,03.08.2024 11:00 - 03.08.2024 12:00 (UTC),03.08.2024 11:00,35,68,2,9,0,0,0,0,446,0,49
BZN|EE,03.08.2024 12:00 - 03.08.2024 13:00 (UTC),03.08.2024 12:00,39,68,2,2,0,0,0,0,439,0,54
BZN|EE,03.08.2024 13:00 - 03.08.2024 14:00 (UTC),03.08.2024 13:00,36,69,2,3,0,0,0,0,398,0,50
BZN|EE,03.08.2024 14:00 - 03.08.2024 15:00 (UTC),03.08.2024 14:00,33,68,2,4,0,0,0,0,328,0,51
BZN|EE,03.08.2024 15:00 - 03.08.2024 16:00 (UTC),03.08.2024 15:00,32,68,2,4,0,0,0,0,209,0,49
BZN|EE,03.08.2024 16:00 - 03.08.2024 17:00 (UTC),03.08.2024 16:00,34,69,5,3,0,0,0,0,101,0,39
BZN|EE,03.08.2024 17:00 - 03.08.2024 18:00 (UTC),03.08.2024 17:00,34,69,6,4,0,0,0,0,37,0,39
BZN|EE,03.08.2024 18:00 - 03.08.2024 19:00 (UTC),03.08.2024 18:00,34,67,5,4,0,0,0,0,7,0,40
BZN|EE,03.08.2024 19:00 - 03.08.2024 20:00 (UTC),03.08.2024 19:00,34,67,4,1,0,0,0,0,1,0,34
BZN|EE,03.08.2024 20:00 - 03.08.2024 21:00 (UTC),03.08.2024 20:00,34,68,4,2,0,0,0,0,1,0,27
BZN|EE,03.08.2024 21:00 - 03.08.2024 22:00 (UTC),03.08.2024 21:00,34,68,3,4,0,0,0,0,1,0,26
BZN|EE,03.08.2024 22:00 - 03.08.2024 23:00 (UTC),03.08.2024 22:00,35,68,3,5,0,0,0,0,2,0,25
BZN|EE,03.08.2024 23:00 - 04.08.2024 00:00 (UTC),03.08.2024 23:00,35,66,3,4,0,0,0,0,1,0,21
BZN|EE,04.08.2024 00:00 - 04.08.2024 01:00 (UTC),04.08.2024 00:00,37,65,2,5,0,0,0,0,0,0,16
BZN|EE,04.08.2024 01:00 - 04.08.2024 02:00 (UTC),04.08.2024 01:00,39,66,2,5,0,0,0,0,0,0,15
BZN|EE,04.08.2024 02:00 - 04.08.2024 03:00 (UTC),04.08.2024 02:00,38,67,2,6,0,0,0,0,4,0,19
BZN|EE,04.08.2024 03:00 - 04.08.2024 04:00 (UTC),04.08.2024 03:00,37,67,2,5,0,0,0,0,34,0,16
BZN|EE,04.08.2024 04:00 - 04.08.2024 05:00 (UTC),04.08.2024 04:00,31,67,2,5,0,0,0,0,97,0,9
BZN|EE,04.08.2024 05:00 - 04.08.2024 06:00 (UTC),04.08.2024 05:00,26,66,2,7,0,0,0,0,183,0,7
BZN|EE,04.08.2024 06:00 - 04.08.2024 07:00 (UTC),04.08.2024 06:00,29,68,2,9,0,0,0,0,262,0,8
BZN|EE,04.08.2024 07:00 - 04.08.2024 08:00 (UTC),04.08.2024 07:00,27,68,2,9,0,0,0,0,387,0,9
BZN|EE,04.08.2024 08:00 - 04.08.2024 09:00 (UTC),04.08.2024 08:00,29,70,2,9,0,0,0,0,498,0,11
BZN|EE,04.08.2024 09:00 - 04.08.2024 10:00 (UTC),04.08.2024 09:00,32,68,2,2,0,0,0,0,490,0,14
BZN|EE,04.08.2024 10:00 - 04.08.2024 11:00 (UTC),04.08.2024 10:00,36,68,2,7,0,0,0,0,505,0,18
BZN|EE,04.08.2024 11:00 - 04.08.2024 12:00 (UTC),04.08.2024 11:00,40,68,2,2,0,0,0,0,525,0,20
BZN|EE,04.08.2024 12:00 - 04.08.2024 13:00 (UTC),04.08.2024 12:00,38,68,2,2,0,0,0,0,490,0,21
BZN|EE,04.08.2024 13:00 - 04.08.2024 14:00 (UTC),04.08.2024 13:00,34,69,2,0,0,0,0,0,392,0,23
BZN|EE,04.08.2024 14:00 - 04.08.2024 15:00 (UTC),04.08.2024 14:00,31,69,2,4,0,0,0,0,318,0,21
BZN|EE,04.08.2024 15:00 - 04.08.2024 16:00 (UTC),04.08.2024 15:00,33,68,4,6,0,0,0,0,210,0,18
BZN|EE,04.08.2024 16:00 - 04.08.2024 17:00 (UTC),04.08.2024 16:00,35,67,6,4,0,0,0,0,107,0,15
BZN|EE,04.08.2024 17:00 - 04.08.2024 18:00 (UTC),04.08.2024 17:00,35,68,6,1,0,0,0,0,36,0,7
BZN|EE,04.08.2024 18:00 - 04.08.2024 19:00 (UTC),04.08.2024 18:00,35,68,6,0,0,0,0,0,7,0,6
BZN|EE,04.08.2024 19:00 - 04.08.2024 20:00 (UTC),04.08.2024 19:00,34,68,4,1,0,0,0,0,1,0,6
BZN|EE,04.08.2024 20:00 - 04.08.2024 21:00 (UTC),04.08.2024 20:00,34,68,3,2,0,0,0,0,1,0,6
BZN|EE,04.08.2024 21:00 - 04.08.2024 22:00 (UTC),04.08.2024 21:00,34,67,5,2,0,0,0,0,1,0,5
BZN|EE,04.08.2024 22:00 - 04.08.2024 23:00 (UTC),04.08.2024 22:00,35,68,5,4,0,0,0,0,1,0,4
BZN|EE,04.08.2024 23:00 - 05.08.2024 00:00 (UTC),04.08.2024 23:00,36,67,3,4,0,0,0,0,0,0,2
