"hour","day","solar","wind","load","cable","price","holiday","mon","tue","wed","thu","fri","sat","sun","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec"
6,662,51,387,1037,1,110.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,662,113,391,1022,1,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,662,192,391,1009,1,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,662,256,388,994,1,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,662,275,381,1010,1,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,662,249,367,1000,1,4.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,662,175,345,997,1,5.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,662,81,318,995,1,71.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,662,12,299,989,1,110.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,662,0,291,1000,1,114.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,662,0,291,992,1,150.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,662,0,296,965,1,126.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,662,0,304,919,1,120.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,662,0,311,858,1,40.81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,662,0,324,794,1,98.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,662,0,322,754,1,30.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,662,0,353,746,1,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,662,0,359,744,1,5.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,663,0,337,751,1,5.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,663,0,317,758,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,663,0,297,788,1,81.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,663,0,272,880,1,102.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,663,0,251,977,1,100.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,663,9,232,1039,1,222.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,663,56,209,1056,1,181.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,663,124,191,1044,1,116.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,663,181,191,1029,1,102.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,663,203,191,1055,1,99.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,663,200,198,1073,1,127.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,663,173,192,1031,1,147.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,663,119,178,1015,1,154.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,663,54,171,1003,1,150.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,663,9,176,1020,1,140.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,663,1,185,1044,1,236.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,663,1,180,1029,1,259.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,663,0,163,998,1,239.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,663,0,151,954,1,170.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,663,0,141,889,1,118.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,663,0,139,819,1,108.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,663,0,143,780,1,127.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,663,0,172,737,1,167.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,663,0,159,726,1,80.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,664,0,149,723,1,80.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,664,0,139,730,1,167.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,664,0,117,750,1,83.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,664,0,116,860,1,150.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,664,0,113,954,1,168.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,664,3,108,1017,1,250.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,664,19,102,1038,1,250.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,664,46,98,1009,1,150.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,664,72,109,993,1,198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,664,88,120,973,1,153.73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,664,93,129,984,1,89.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,664,81,138,971,1,80.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,664,57,139,969,1,81.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,664,25,141,969,1,150.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,664,6,149,979,1,190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,664,1,155,988,1,203.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,664,1,164,985,1,227.73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,664,0,167,952,1,184.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,664,0,170,917,1,131.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,664,0,174,858,1,112.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,664,0,177,787,1,112.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,664,0,184,744,1,107.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,664,0,193,742,1,114.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,664,0,179,729,1,108.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,665,0,158,735,1,105.83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,665,0,135,741,1,106.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,665,0,111,756,1,104.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,665,0,93,796,1,105.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,665,0,75,840,1,114.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,665,2,67,877,1,129.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,665,14,56,906,1,123.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,665,38,50,920,1,116.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8,665,58,37,906,1,100.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9,665,71,31,888,1,80.42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10,665,68,25,877,1,68.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11,665,50,22,873,1,63.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12,665,30,21,877,1,92.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13,665,11,21,889,1,146.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14,665,3,29,903,1,178.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,665,1,25,938,1,156.74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16,665,1,30,955,1,186.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17,665,1,31,931,1,178.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,665,0,27,891,1,160.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19,665,0,22,845,1,124.68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20,665,0,21,810,1,177.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
21,665,0,20,790,1,250.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22,665,0,15,788,1,140.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23,665,0,8,774,1,84.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,666,0,8,767,1,82.23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,666,0,15,763,1,177.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,666,0,7,767,1,81.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,666,0,15,795,1,189.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,666,0,7,815,1,85.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5,666,0,16,846,1,190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,666,10,21,875,1,250.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7,666,28,25,882,1,250.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,666,54,30,870,1,116.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9,666,65,38,865,1,81.79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10,666,66,53,881,1,42.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11,666,57,81,882,1,102.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12,666,37,108,896,1,250.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13,666,16,138,909,1,300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14,666,1,174,920,1,178.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15,666,1,212,955,1,160.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16,666,1,248,966,1,208.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17,666,0,277,937,1,178.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18,666,0,304,929,1,121.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19,666,0,329,880,1,110.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20,666,0,340,828,1,106.47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21,666,0,335,801,1,114.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22,666,0,327,711,1,50.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23,666,0,288,697,1,95.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,667,0,302,693,1,94.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,667,0,306,702,1,89.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,667,0,300,727,1,84.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,667,0,289,834,1,86.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,667,0,268,944,1,100.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,667,6,240,1006,1,151.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,667,47,221,1025,1,185.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,667,115,210,1025,1,126.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,667,177,215,1003,1,115.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,667,203,224,990,1,97.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,667,194,227,1000,1,98.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,667,160,223,987,1,95.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,667,100,208,980,1,101.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,667,37,200,970,1,114.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,667,1,197,970,1,130.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,667,1,205,983,1,220.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,667,1,205,977,1,185.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,667,1,204,951,1,185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,667,0,200,907,1,118.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,667,0,191,842,1,127.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,667,0,181,781,1,98.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,667,0,174,747,1,110.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,667,0,165,818,1,102.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,667,0,172,705,1,101.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,668,0,167,694,1,99.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,668,0,157,691,1,96.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,668,0,149,702,1,98.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,668,0,131,747,1,97.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,668,15,112,849,1,113.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,668,36,83,936,1,127.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,668,93,62,1000,1,157.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,668,173,44,1024,1,151.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,668,238,36,1015,1,139.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,668,256,44,1001,1,250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,668,240,42,1003,1,170.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,668,191,41,1009,1,208.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,668,119,40,1006,1,300.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,668,39,38,998,1,300.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,668,3,47,1000,1,289.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,668,0,58,1001,1,212.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,668,1,99,998,1,285.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,668,1,147,966,1,255.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,668,0,190,920,1,198.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,668,0,226,867,1,137.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,668,0,258,808,1,105.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,668,0,278,748,1,5.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,668,0,230,716,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,668,0,325,708,1,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,669,0,295,703,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,669,0,267,708,1,-0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,669,0,253,720,1,-0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,669,0,249,772,1,-0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,669,0,241,887,1,-0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,669,3,359,986,1,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,669,15,343,1031,1,10.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,669,34,328,1040,1,79.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,669,66,330,1019,1,14.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,669,95,346,1000,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,669,122,368,1000,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,669,120,384,1004,1,12.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,669,84,391,1003,1,14.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,669,34,393,1003,1,27.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,669,5,394,1005,1,7.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,669,0,397,1023,1,43.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,669,0,397,1016,1,48.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,669,1,392,981,1,15.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,669,1,386,942,1,17.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,669,1,379,897,1,17.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,669,0,371,841,1,11.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,669,0,362,798,1,5.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,669,0,351,805,1,4.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,669,0,320,806,1,0.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,670,0,296,798,1,1.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,670,0,266,797,1,2.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,670,0,242,806,1,2.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,670,0,226,831,1,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,670,0,206,935,1,79.97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,670,2,195,1026,1,99.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,670,24,180,1080,1,93.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,670,60,180,1102,1,133.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,670,99,174,1101,1,71.79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,670,108,177,1087,1,54.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,670,102,192,1077,1,98.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,670,70,202,1070,1,88.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,670,42,201,1057,1,70.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,670,15,185,1051,1,46.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,670,2,183,1054,1,69.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,670,0,212,1060,1,67.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,670,1,243,1058,1,120.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,670,1,266,1046,1,37.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,670,1,298,1015,1,28.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,670,0,326,965,1,8.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,670,0,352,912,1,6.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,670,0,368,840,1,5.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,670,0,384,789,1,3.94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,670,0,155,777,1,1.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,671,0,154,768,1,1.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,671,0,167,762,1,1.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,671,0,194,762,1,1.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,671,0,239,784,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,671,0,269,877,1,2.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,671,1,302,965,1,5.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,671,3,321,1029,1,6.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,671,9,319,1053,1,15.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,671,23,310,1045,1,15.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,671,41,308,1039,1,9.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,671,54,306,1027,1,16.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,671,51,295,1038,1,5.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,671,34,281,1031,1,5.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,671,13,266,1024,1,5.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,671,1,259,1017,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,671,0,285,1030,1,6.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,671,0,307,1031,1,8.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,671,1,333,1038,1,11.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,671,0,353,1009,1,6.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,671,0,357,971,1,5.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,671,0,344,907,1,1.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,671,0,341,836,1,0.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,671,0,316,777,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,671,0,277,708,1,-0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,672,0,284,702,1,-0.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,672,0,277,705,1,-0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,672,0,279,711,1,-0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,672,0,261,753,1,-0.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,672,0,249,797,1,-0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,672,6,310,836,1,0.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,672,21,331,879,1,3.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7,672,58,332,871,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8,672,102,341,871,1,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9,672,125,365,864,1,6.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10,672,131,401,857,1,13.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11,672,115,410,852,1,13.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12,672,72,417,845,1,14.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
