"","DateTime","Solar","Wind","hour","day"
"589",2023-01-25 12:00:00,4,185,12,25
"590",2023-01-25 13:00:00,3,183,13,25
"591",2023-01-25 14:00:00,2,178,14,25
"592",2023-01-25 15:00:00,1,174,15,25
"593",2023-01-25 16:00:00,0,170,16,25
"594",2023-01-25 17:00:00,0,166,17,25
"595",2023-01-25 18:00:00,0,162,18,25
"596",2023-01-25 19:00:00,0,161,19,25
"597",2023-01-25 20:00:00,0,159,20,25
"598",2023-01-25 21:00:00,0,157,21,25
"599",2023-01-25 22:00:00,0,155,22,25
"600",2023-01-25 23:00:00,0,133,23,25
"601",2023-01-26,0,128,0,26
"602",2023-01-26 01:00:00,0,126,1,26
"603",2023-01-26 02:00:00,0,122,2,26
"604",2023-01-26 03:00:00,0,114,3,26
"605",2023-01-26 04:00:00,0,103,4,26
"606",2023-01-26 05:00:00,1,91,5,26
"607",2023-01-26 06:00:00,1,79,6,26
"608",2023-01-26 07:00:00,2,72,7,26
"609",2023-01-26 08:00:00,4,60,8,26
"610",2023-01-26 09:00:00,5,51,9,26
"611",2023-01-26 10:00:00,5,45,10,26
"612",2023-01-26 11:00:00,5,36,11,26
"613",2023-01-26 12:00:00,4,38,12,26
"614",2023-01-26 13:00:00,2,37,13,26
"615",2023-01-26 14:00:00,1,48,14,26
"616",2023-01-26 15:00:00,1,65,15,26
"617",2023-01-26 16:00:00,0,78,16,26
"618",2023-01-26 17:00:00,0,84,17,26
"619",2023-01-26 18:00:00,0,89,18,26
"620",2023-01-26 19:00:00,0,85,19,26
"621",2023-01-26 20:00:00,0,82,20,26
"622",2023-01-26 21:00:00,0,78,21,26
"623",2023-01-26 22:00:00,0,66,22,26
"624",2023-01-26 23:00:00,0,66,23,26
"625",2023-01-27,0,59,0,27
"626",2023-01-27 01:00:00,0,49,1,27
"627",2023-01-27 02:00:00,0,41,2,27
"628",2023-01-27 03:00:00,0,35,3,27
"629",2023-01-27 04:00:00,0,30,4,27
"630",2023-01-27 05:00:00,1,25,5,27
"631",2023-01-27 06:00:00,2,22,6,27
"632",2023-01-27 07:00:00,9,18,7,27
"633",2023-01-27 08:00:00,29,15,8,27
"634",2023-01-27 09:00:00,49,10,9,27
"635",2023-01-27 10:00:00,58,7,10,27
"636",2023-01-27 11:00:00,55,5,11,27
"637",2023-01-27 12:00:00,35,4,12,27
"638",2023-01-27 13:00:00,12,3,13,27
"639",2023-01-27 14:00:00,2,2,14,27
"640",2023-01-27 15:00:00,0,2,15,27
"641",2023-01-27 16:00:00,0,1,16,27
"642",2023-01-27 17:00:00,0,2,17,27
"643",2023-01-27 18:00:00,0,2,18,27
"644",2023-01-27 19:00:00,0,4,19,27
"645",2023-01-27 20:00:00,0,7,20,27
"646",2023-01-27 21:00:00,0,11,21,27
"647",2023-01-27 22:00:00,0,22,22,27
"648",2023-01-27 23:00:00,0,34,23,27
"649",2023-01-28,0,41,0,28
"650",2023-01-28 01:00:00,0,49,1,28
"651",2023-01-28 02:00:00,0,59,2,28
"652",2023-01-28 03:00:00,0,70,3,28
"653",2023-01-28 04:00:00,0,82,4,28
"654",2023-01-28 05:00:00,1,95,5,28
"655",2023-01-28 06:00:00,2,113,6,28
"656",2023-01-28 07:00:00,7,132,7,28
"657",2023-01-28 08:00:00,19,154,8,28
"658",2023-01-28 09:00:00,30,176,9,28
"659",2023-01-28 10:00:00,34,190,10,28
"660",2023-01-28 11:00:00,29,199,11,28
"661",2023-01-28 12:00:00,17,200,12,28
"662",2023-01-28 13:00:00,6,195,13,28
"663",2023-01-28 14:00:00,1,189,14,28
"664",2023-01-28 15:00:00,0,180,15,28
"665",2023-01-28 16:00:00,0,165,16,28
"666",2023-01-28 17:00:00,0,146,17,28
"667",2023-01-28 18:00:00,0,130,18,28
"668",2023-01-28 19:00:00,0,115,19,28
"669",2023-01-28 20:00:00,0,102,20,28
"670",2023-01-28 21:00:00,0,92,21,28
"671",2023-01-28 22:00:00,0,82,22,28
"672",2023-01-28 23:00:00,0,82,23,28
"673",2023-01-29,0,80,0,29
"674",2023-01-29 01:00:00,0,81,1,29
"675",2023-01-29 02:00:00,0,81,2,29
"676",2023-01-29 03:00:00,0,77,3,29
"677",2023-01-29 04:00:00,0,72,4,29
"678",2023-01-29 05:00:00,1,68,5,29
"679",2023-01-29 06:00:00,2,66,6,29
"680",2023-01-29 07:00:00,6,66,7,29
"681",2023-01-29 08:00:00,13,68,8,29
"682",2023-01-29 09:00:00,19,71,9,29
"683",2023-01-29 10:00:00,21,76,10,29
"684",2023-01-29 11:00:00,18,82,11,29
"685",2023-01-29 12:00:00,12,88,12,29
"686",2023-01-29 13:00:00,4,93,13,29
"687",2023-01-29 14:00:00,1,101,14,29
"688",2023-01-29 15:00:00,0,115,15,29
"689",2023-01-29 16:00:00,0,127,16,29
"690",2023-01-29 17:00:00,0,143,17,29
"691",2023-01-29 18:00:00,0,157,18,29
"692",2023-01-29 19:00:00,0,169,19,29
"693",2023-01-29 20:00:00,0,181,20,29
"694",2023-01-29 21:00:00,0,201,21,29
"695",2023-01-29 22:00:00,0,216,22,29
"696",2023-01-29 23:00:00,0,237,23,29
"697",2023-01-30,0,241,0,30
"698",2023-01-30 01:00:00,0,246,1,30
"699",2023-01-30 02:00:00,0,248,2,30
"700",2023-01-30 03:00:00,0,248,3,30
"701",2023-01-30 04:00:00,0,245,4,30
"702",2023-01-30 05:00:00,1,238,5,30
"703",2023-01-30 06:00:00,2,235,6,30
"704",2023-01-30 07:00:00,4,229,7,30
"705",2023-01-30 08:00:00,11,222,8,30
"706",2023-01-30 09:00:00,20,223,9,30
"707",2023-01-30 10:00:00,28,220,10,30
"708",2023-01-30 11:00:00,29,214,11,30
"709",2023-01-30 12:00:00,25,204,12,30
"710",2023-01-30 13:00:00,11,193,13,30
"711",2023-01-30 14:00:00,3,193,14,30
"712",2023-01-30 15:00:00,0,192,15,30
"713",2023-01-30 16:00:00,0,199,16,30
"714",2023-01-30 17:00:00,0,206,17,30
"715",2023-01-30 18:00:00,0,212,18,30
"716",2023-01-30 19:00:00,0,211,19,30
"717",2023-01-30 20:00:00,0,208,20,30
"718",2023-01-30 21:00:00,0,206,21,30
"719",2023-01-30 22:00:00,0,206,22,30
"720",2023-01-30 23:00:00,0,189,23,30
"721",2023-01-31,0,191,0,31
"722",2023-01-31 01:00:00,0,199,1,31
"723",2023-01-31 02:00:00,0,202,2,31
"724",2023-01-31 03:00:00,0,201,3,31
"725",2023-01-31 04:00:00,0,197,4,31
"726",2023-01-31 05:00:00,1,200,5,31
"727",2023-01-31 06:00:00,2,193,6,31
"728",2023-01-31 07:00:00,12,187,7,31
"729",2023-01-31 08:00:00,39,181,8,31
"730",2023-01-31 09:00:00,60,177,9,31
"731",2023-01-31 10:00:00,69,172,10,31
"732",2023-01-31 11:00:00,63,163,11,31
"733",2023-01-31 12:00:00,44,148,12,31
"734",2023-01-31 13:00:00,18,135,13,31
"735",2023-01-31 14:00:00,3,123,14,31
"736",2023-01-31 15:00:00,0,111,15,31
"737",2023-01-31 16:00:00,0,99,16,31
"738",2023-01-31 17:00:00,0,88,17,31
"739",2023-01-31 18:00:00,0,83,18,31
"740",2023-01-31 19:00:00,0,74,19,31
"741",2023-01-31 20:00:00,0,75,20,31
"742",2023-01-31 21:00:00,0,71,21,31
"743",2023-01-31 22:00:00,0,64,22,31
"744",2023-01-31 23:00:00,0,49,23,31
"745",2023-02-01,0,44,0,32
"746",2023-02-01 01:00:00,0,42,1,32
"747",2023-02-01 02:00:00,0,33,2,32
"748",2023-02-01 03:00:00,0,29,3,32
"749",2023-02-01 04:00:00,0,23,4,32
"750",2023-02-01 05:00:00,1,19,5,32
"751",2023-02-01 06:00:00,1,20,6,32
"752",2023-02-01 07:00:00,4,13,7,32
"753",2023-02-01 08:00:00,8,8,8,32
"754",2023-02-01 09:00:00,12,10,9,32
"755",2023-02-01 10:00:00,13,14,10,32
"756",2023-02-01 11:00:00,12,13,11,32
"757",2023-02-01 12:00:00,8,14,12,32
"758",2023-02-01 13:00:00,3,16,13,32
"759",2023-02-01 14:00:00,1,19,14,32
"760",2023-02-01 15:00:00,0,21,15,32
"761",2023-02-01 16:00:00,0,24,16,32
"762",2023-02-01 17:00:00,0,20,17,32
"763",2023-02-01 18:00:00,0,22,18,32
"764",2023-02-01 19:00:00,0,19,19,32
"765",2023-02-01 20:00:00,0,20,20,32
"766",2023-02-01 21:00:00,0,25,21,32
"767",2023-02-01 22:00:00,0,29,22,32
"768",2023-02-01 23:00:00,0,16,23,32
"769",2023-02-02,0,19,0,33
"770",2023-02-02 01:00:00,0,23,1,33
"771",2023-02-02 02:00:00,0,30,2,33
"772",2023-02-02 03:00:00,0,39,3,33
"773",2023-02-02 04:00:00,0,48,4,33
"774",2023-02-02 05:00:00,1,58,5,33
"775",2023-02-02 06:00:00,2,59,6,33
"776",2023-02-02 07:00:00,4,61,7,33
"777",2023-02-02 08:00:00,9,64,8,33
"778",2023-02-02 09:00:00,14,67,9,33
"779",2023-02-02 10:00:00,18,70,10,33
"780",2023-02-02 11:00:00,17,73,11,33
"781",2023-02-02 12:00:00,12,77,12,33
"782",2023-02-02 13:00:00,6,81,13,33
"783",2023-02-02 14:00:00,2,83,14,33
"784",2023-02-02 15:00:00,0,85,15,33
"785",2023-02-02 16:00:00,0,85,16,33
"786",2023-02-02 17:00:00,0,83,17,33
"787",2023-02-02 18:00:00,0,79,18,33
"788",2023-02-02 19:00:00,0,73,19,33
"789",2023-02-02 20:00:00,0,67,20,33
"790",2023-02-02 21:00:00,0,61,21,33
"791",2023-02-02 22:00:00,0,45,22,33
"792",2023-02-02 23:00:00,0,42,23,33
"793",2023-02-03,0,39,0,34
"794",2023-02-03 01:00:00,0,34,1,34
"795",2023-02-03 02:00:00,0,30,2,34
"796",2023-02-03 03:00:00,1,25,3,34
"797",2023-02-03 04:00:00,1,21,4,34
"798",2023-02-03 05:00:00,1,17,5,34
"799",2023-02-03 06:00:00,2,13,6,34
"800",2023-02-03 07:00:00,7,14,7,34
"801",2023-02-03 08:00:00,15,8,8,34
"802",2023-02-03 09:00:00,22,8,9,34
"803",2023-02-03 10:00:00,27,11,10,34
"804",2023-02-03 11:00:00,25,9,11,34
"805",2023-02-03 12:00:00,17,10,12,34
"806",2023-02-03 13:00:00,7,12,13,34
"807",2023-02-03 14:00:00,2,23,14,34
"808",2023-02-03 15:00:00,1,23,15,34
"809",2023-02-03 16:00:00,0,31,16,34
"810",2023-02-03 17:00:00,0,39,17,34
"811",2023-02-03 18:00:00,0,48,18,34
"812",2023-02-03 19:00:00,0,56,19,34
"813",2023-02-03 20:00:00,0,63,20,34
"814",2023-02-03 21:00:00,0,70,21,34
"815",2023-02-03 22:00:00,0,78,22,34
"816",2023-02-03 23:00:00,0,100,23,34
"817",2023-02-04,0,109,0,35
"818",2023-02-04 01:00:00,0,118,1,35
"819",2023-02-04 02:00:00,0,130,2,35
"820",2023-02-04 03:00:00,0,139,3,35
"821",2023-02-04 04:00:00,0,149,4,35
"822",2023-02-04 05:00:00,1,151,5,35
"823",2023-02-04 06:00:00,2,152,6,35
"824",2023-02-04 07:00:00,6,155,7,35
"825",2023-02-04 08:00:00,13,156,8,35
"826",2023-02-04 09:00:00,19,152,9,35
"827",2023-02-04 10:00:00,22,144,10,35
"828",2023-02-04 11:00:00,22,134,11,35
"829",2023-02-04 12:00:00,15,125,12,35
"830",2023-02-04 13:00:00,7,120,13,35
"831",2023-02-04 14:00:00,2,115,14,35
"832",2023-02-04 15:00:00,0,108,15,35
"833",2023-02-04 16:00:00,0,95,16,35
"834",2023-02-04 17:00:00,0,83,17,35
"835",2023-02-04 18:00:00,0,64,18,35
"836",2023-02-04 19:00:00,0,48,19,35
"837",2023-02-04 20:00:00,0,36,20,35
"838",2023-02-04 21:00:00,0,27,21,35
"839",2023-02-04 22:00:00,0,20,22,35
"840",2023-02-04 23:00:00,0,6,23,35
"841",2023-02-05,0,3,0,36
"842",2023-02-05 01:00:00,0,2,1,36
"843",2023-02-05 02:00:00,0,2,2,36
"844",2023-02-05 03:00:00,0,2,3,36
"845",2023-02-05 04:00:00,0,5,4,36
"846",2023-02-05 05:00:00,1,11,5,36
"847",2023-02-05 06:00:00,3,19,6,36
"848",2023-02-05 07:00:00,18,32,7,36
"849",2023-02-05 08:00:00,45,42,8,36
"850",2023-02-05 09:00:00,65,53,9,36
"851",2023-02-05 10:00:00,70,66,10,36
"852",2023-02-05 11:00:00,62,84,11,36
"853",2023-02-05 12:00:00,40,112,12,36
"854",2023-02-05 13:00:00,17,128,13,36
"855",2023-02-05 14:00:00,3,138,14,36
"856",2023-02-05 15:00:00,0,143,15,36
"857",2023-02-05 16:00:00,0,145,16,36
"858",2023-02-05 17:00:00,0,145,17,36
"859",2023-02-05 18:00:00,0,141,18,36
"860",2023-02-05 19:00:00,0,134,19,36
"861",2023-02-05 20:00:00,0,126,20,36
"862",2023-02-05 21:00:00,0,116,21,36
"863",2023-02-05 22:00:00,0,107,22,36
"864",2023-02-05 23:00:00,0,102,23,36
"865",2023-02-06,0,93,0,37
"866",2023-02-06 01:00:00,0,84,1,37
"867",2023-02-06 02:00:00,0,80,2,37
"868",2023-02-06 03:00:00,0,78,3,37
"869",2023-02-06 04:00:00,0,71,4,37
"870",2023-02-06 05:00:00,1,65,5,37
"871",2023-02-06 06:00:00,3,60,6,37
"872",2023-02-06 07:00:00,15,56,7,37
"873",2023-02-06 08:00:00,35,52,8,37
"874",2023-02-06 09:00:00,56,46,9,37
"875",2023-02-06 10:00:00,66,41,10,37
"876",2023-02-06 11:00:00,63,36,11,37
"877",2023-02-06 12:00:00,50,34,12,37
"878",2023-02-06 13:00:00,24,33,13,37
"879",2023-02-06 14:00:00,4,34,14,37
"880",2023-02-06 15:00:00,0,37,15,37
"881",2023-02-06 16:00:00,0,36,16,37
"882",2023-02-06 17:00:00,0,30,17,37
"883",2023-02-06 18:00:00,0,24,18,37
"884",2023-02-06 19:00:00,0,18,19,37
"885",2023-02-06 20:00:00,0,18,20,37
"886",2023-02-06 21:00:00,0,13,21,37
"887",2023-02-06 22:00:00,0,12,22,37
"888",2023-02-06 23:00:00,0,6,23,37
"889",2023-02-07,0,6,0,38
"890",2023-02-07 01:00:00,0,6,1,38
"891",2023-02-07 02:00:00,0,9,2,38
"892",2023-02-07 03:00:00,0,15,3,38
"893",2023-02-07 04:00:00,0,22,4,38
"894",2023-02-07 05:00:00,1,30,5,38
"895",2023-02-07 06:00:00,3,35,6,38
"896",2023-02-07 07:00:00,13,38,7,38
"897",2023-02-07 08:00:00,31,41,8,38
"898",2023-02-07 09:00:00,52,43,9,38
"899",2023-02-07 10:00:00,59,50,10,38
"900",2023-02-07 11:00:00,59,54,11,38
"901",2023-02-07 12:00:00,42,61,12,38
"902",2023-02-07 13:00:00,18,71,13,38
"903",2023-02-07 14:00:00,4,85,14,38
"904",2023-02-07 15:00:00,0,104,15,38
"905",2023-02-07 16:00:00,0,121,16,38
"906",2023-02-07 17:00:00,0,127,17,38
"907",2023-02-07 18:00:00,0,127,18,38
"908",2023-02-07 19:00:00,0,120,19,38
"909",2023-02-07 20:00:00,0,113,20,38
"910",2023-02-07 21:00:00,0,114,21,38
"911",2023-02-07 22:00:00,0,109,22,38
"912",2023-02-07 23:00:00,0,111,23,38
"913",2023-02-08,0,112,0,39
"914",2023-02-08 01:00:00,0,108,1,39
"915",2023-02-08 02:00:00,0,106,2,39
"916",2023-02-08 03:00:00,0,100,3,39
"917",2023-02-08 04:00:00,0,92,4,39
"918",2023-02-08 05:00:00,1,82,5,39
"919",2023-02-08 06:00:00,2,77,6,39
"920",2023-02-08 07:00:00,5,76,7,39
"921",2023-02-08 08:00:00,10,80,8,39
"922",2023-02-08 09:00:00,13,83,9,39
"923",2023-02-08 10:00:00,14,83,10,39
"924",2023-02-08 11:00:00,12,83,11,39
"925",2023-02-08 12:00:00,8,81,12,39
"926",2023-02-08 13:00:00,4,88,13,39
"927",2023-02-08 14:00:00,1,92,14,39
"928",2023-02-08 15:00:00,1,97,15,39
"929",2023-02-08 16:00:00,0,103,16,39
"930",2023-02-08 17:00:00,0,108,17,39
"931",2023-02-08 18:00:00,0,121,18,39
"932",2023-02-08 19:00:00,0,130,19,39
"933",2023-02-08 20:00:00,0,140,20,39
"934",2023-02-08 21:00:00,0,156,21,39
"935",2023-02-08 22:00:00,0,162,22,39
"936",2023-02-08 23:00:00,0,184,23,39
"937",2023-02-09,0,198,0,40
"938",2023-02-09 01:00:00,0,210,1,40
"939",2023-02-09 02:00:00,0,224,2,40
"940",2023-02-09 03:00:00,0,236,3,40
"941",2023-02-09 04:00:00,0,240,4,40
"942",2023-02-09 05:00:00,1,244,5,40
"943",2023-02-09 06:00:00,4,249,6,40
"944",2023-02-09 07:00:00,24,253,7,40
"945",2023-02-09 08:00:00,50,256,8,40
"946",2023-02-09 09:00:00,67,257,9,40
"947",2023-02-09 10:00:00,71,258,10,40
"948",2023-02-09 11:00:00,61,256,11,40
"949",2023-02-09 12:00:00,35,255,12,40
"950",2023-02-09 13:00:00,16,257,13,40
"951",2023-02-09 14:00:00,3,256,14,40
"952",2023-02-09 15:00:00,1,255,15,40
"953",2023-02-09 16:00:00,0,254,16,40
"954",2023-02-09 17:00:00,0,253,17,40
"955",2023-02-09 18:00:00,0,251,18,40
"956",2023-02-09 19:00:00,0,245,19,40
"957",2023-02-09 20:00:00,0,239,20,40
"958",2023-02-09 21:00:00,0,237,21,40
"959",2023-02-09 22:00:00,0,238,22,40
"960",2023-02-09 23:00:00,0,253,23,40
"961",2023-02-10,0,258,0,41
"962",2023-02-10 01:00:00,0,259,1,41
"963",2023-02-10 02:00:00,0,259,2,41
"964",2023-02-10 03:00:00,0,258,3,41
"965",2023-02-10 04:00:00,0,258,4,41
"966",2023-02-10 05:00:00,1,256,5,41
"967",2023-02-10 06:00:00,4,244,6,41
"968",2023-02-10 07:00:00,25,253,7,41
"969",2023-02-10 08:00:00,59,256,8,41
"970",2023-02-10 09:00:00,81,257,9,41
"971",2023-02-10 10:00:00,89,258,10,41
"972",2023-02-10 11:00:00,85,259,11,41
"973",2023-02-10 12:00:00,66,258,12,41
"974",2023-02-10 13:00:00,37,256,13,41
"975",2023-02-10 14:00:00,11,249,14,41
"976",2023-02-10 15:00:00,2,233,15,41
"977",2023-02-10 16:00:00,0,211,16,41
"978",2023-02-10 17:00:00,0,183,17,41
"979",2023-02-10 18:00:00,0,160,18,41
"980",2023-02-10 19:00:00,0,135,19,41
"981",2023-02-10 20:00:00,0,120,20,41
"982",2023-02-10 21:00:00,0,112,21,41
"983",2023-02-10 22:00:00,0,117,22,41
"984",2023-02-10 23:00:00,0,111,23,41
"985",2023-02-11,0,115,0,42
"986",2023-02-11 01:00:00,0,113,1,42
"987",2023-02-11 02:00:00,0,112,2,42
"988",2023-02-11 03:00:00,0,89,3,42
"989",2023-02-11 04:00:00,0,64,4,42
"990",2023-02-11 05:00:00,1,55,5,42
"991",2023-02-11 06:00:00,2,65,6,42
"992",2023-02-11 07:00:00,6,82,7,42
"993",2023-02-11 08:00:00,15,106,8,42
"994",2023-02-11 09:00:00,28,119,9,42
"995",2023-02-11 10:00:00,40,129,10,42
"996",2023-02-11 11:00:00,45,135,11,42
"997",2023-02-11 12:00:00,40,123,12,42
"998",2023-02-11 13:00:00,23,116,13,42
"999",2023-02-11 14:00:00,7,115,14,42
"1000",2023-02-11 15:00:00,1,108,15,42
"1001",2023-02-11 16:00:00,0,109,16,42
"1002",2023-02-11 17:00:00,0,110,17,42
"1003",2023-02-11 18:00:00,0,109,18,42
"1004",2023-02-11 19:00:00,0,103,19,42
"1005",2023-02-11 20:00:00,0,94,20,42
"1006",2023-02-11 21:00:00,0,82,21,42
"1007",2023-02-11 22:00:00,0,82,22,42
"1008",2023-02-11 23:00:00,0,92,23,42
"1009",2023-02-12,0,87,0,43
"1010",2023-02-12 01:00:00,0,73,1,43
"1011",2023-02-12 02:00:00,0,68,2,43
"1012",2023-02-12 03:00:00,0,67,3,43
"1013",2023-02-12 04:00:00,0,67,4,43
"1014",2023-02-12 05:00:00,1,71,5,43
"1015",2023-02-12 06:00:00,6,76,6,43
"1016",2023-02-12 07:00:00,25,83,7,43
"1017",2023-02-12 08:00:00,42,93,8,43
"1018",2023-02-12 09:00:00,48,106,9,43
"1019",2023-02-12 10:00:00,44,125,10,43
"1020",2023-02-12 11:00:00,37,146,11,43
"1021",2023-02-12 12:00:00,25,159,12,43
"1022",2023-02-12 13:00:00,13,165,13,43
"1023",2023-02-12 14:00:00,4,166,14,43
"1024",2023-02-12 15:00:00,1,161,15,43
"1025",2023-02-12 16:00:00,0,157,16,43
"1026",2023-02-12 17:00:00,1,151,17,43
"1027",2023-02-12 18:00:00,0,150,18,43
"1028",2023-02-12 19:00:00,0,150,19,43
"1029",2023-02-12 20:00:00,0,150,20,43
"1030",2023-02-12 21:00:00,0,145,21,43
"1031",2023-02-12 22:00:00,0,145,22,43
"1032",2023-02-12 23:00:00,0,147,23,43
"1033",2023-02-13,0,144,0,44
"1034",2023-02-13 01:00:00,0,138,1,44
"1035",2023-02-13 02:00:00,0,139,2,44
"1036",2023-02-13 03:00:00,0,148,3,44
"1037",2023-02-13 04:00:00,0,152,4,44
"1038",2023-02-13 05:00:00,1,157,5,44
"1039",2023-02-13 06:00:00,5,162,6,44
"1040",2023-02-13 07:00:00,27,167,7,44
"1041",2023-02-13 08:00:00,58,182,8,44
"1042",2023-02-13 09:00:00,80,199,9,44
"1043",2023-02-13 10:00:00,87,220,10,44
"1044",2023-02-13 11:00:00,78,239,11,44
"1045",2023-02-13 12:00:00,55,250,12,44
"1046",2023-02-13 13:00:00,27,254,13,44
"1047",2023-02-13 14:00:00,7,252,14,44
"1048",2023-02-13 15:00:00,1,247,15,44
"1049",2023-02-13 16:00:00,0,239,16,44
"1050",2023-02-13 17:00:00,0,222,17,44
"1051",2023-02-13 18:00:00,0,203,18,44
"1052",2023-02-13 19:00:00,0,200,19,44
"1053",2023-02-13 20:00:00,0,193,20,44
"1054",2023-02-13 21:00:00,0,192,21,44
"1055",2023-02-13 22:00:00,0,197,22,44
"1056",2023-02-13 23:00:00,0,183,23,44
"1057",2023-02-14,0,177,0,45
"1058",2023-02-14 01:00:00,0,171,1,45
"1059",2023-02-14 02:00:00,0,160,2,45
"1060",2023-02-14 03:00:00,0,152,3,45
"1061",2023-02-14 04:00:00,0,124,4,45
"1062",2023-02-14 05:00:00,2,111,5,45
"1063",2023-02-14 06:00:00,10,82,6,45
"1064",2023-02-14 07:00:00,47,60,7,45
"1065",2023-02-14 08:00:00,96,40,8,45
"1066",2023-02-14 09:00:00,132,22,9,45
"1067",2023-02-14 10:00:00,142,14,10,45
"1068",2023-02-14 11:00:00,131,7,11,45
"1069",2023-02-14 12:00:00,96,3,12,45
"1070",2023-02-14 13:00:00,49,3,13,45
"1071",2023-02-14 14:00:00,12,3,14,45
"1072",2023-02-14 15:00:00,1,6,15,45
"1073",2023-02-14 16:00:00,0,10,16,45
"1074",2023-02-14 17:00:00,0,13,17,45
"1075",2023-02-14 18:00:00,0,17,18,45
"1076",2023-02-14 19:00:00,0,18,19,45
"1077",2023-02-14 20:00:00,0,18,20,45
"1078",2023-02-14 21:00:00,0,23,21,45
"1079",2023-02-14 22:00:00,0,20,22,45
"1080",2023-02-14 23:00:00,0,24,23,45
"1081",2023-02-15,0,22,0,46
"1082",2023-02-15 01:00:00,0,20,1,46
"1083",2023-02-15 02:00:00,0,19,2,46
"1084",2023-02-15 03:00:00,0,17,3,46
"1085",2023-02-15 04:00:00,0,16,4,46
"1086",2023-02-15 05:00:00,1,13,5,46
"1087",2023-02-15 06:00:00,4,12,6,46
"1088",2023-02-15 07:00:00,12,11,7,46
"1089",2023-02-15 08:00:00,23,11,8,46
"1090",2023-02-15 09:00:00,34,12,9,46
"1091",2023-02-15 10:00:00,38,18,10,46
"1092",2023-02-15 11:00:00,35,19,11,46
"1093",2023-02-15 12:00:00,25,19,12,46
"1094",2023-02-15 13:00:00,13,16,13,46
"1095",2023-02-15 14:00:00,3,18,14,46
"1096",2023-02-15 15:00:00,1,24,15,46
"1097",2023-02-15 16:00:00,0,25,16,46
"1098",2023-02-15 17:00:00,0,28,17,46
"1099",2023-02-15 18:00:00,0,34,18,46
"1100",2023-02-15 19:00:00,0,35,19,46
"1101",2023-02-15 20:00:00,0,42,20,46
"1102",2023-02-15 21:00:00,0,43,21,46
"1103",2023-02-15 22:00:00,0,47,22,46
"1104",2023-02-15 23:00:00,0,56,23,46
"1105",2023-02-16,0,56,0,47
"1106",2023-02-16 01:00:00,0,58,1,47
"1107",2023-02-16 02:00:00,0,59,2,47
"1108",2023-02-16 03:00:00,0,59,3,47
"1109",2023-02-16 04:00:00,0,63,4,47
"1110",2023-02-16 05:00:00,1,61,5,47
"1111",2023-02-16 06:00:00,3,61,6,47
"1112",2023-02-16 07:00:00,7,60,7,47
"1113",2023-02-16 08:00:00,15,61,8,47
"1114",2023-02-16 09:00:00,20,64,9,47
"1115",2023-02-16 10:00:00,23,66,10,47
"1116",2023-02-16 11:00:00,21,66,11,47
"1117",2023-02-16 12:00:00,15,62,12,47
"1118",2023-02-16 13:00:00,8,67,13,47
"1119",2023-02-16 14:00:00,3,70,14,47
"1120",2023-02-16 15:00:00,1,69,15,47
"1121",2023-02-16 16:00:00,0,75,16,47
"1122",2023-02-16 17:00:00,0,79,17,47
"1123",2023-02-16 18:00:00,0,80,18,47
"1124",2023-02-16 19:00:00,0,78,19,47
"1125",2023-02-16 20:00:00,0,77,20,47
"1126",2023-02-16 21:00:00,0,62,21,47
"1127",2023-02-16 22:00:00,0,58,22,47
"1128",2023-02-16 23:00:00,0,46,23,47
"1129",2023-02-17,0,45,0,48
"1130",2023-02-17 01:00:00,0,45,1,48
"1131",2023-02-17 02:00:00,0,47,2,48
"1132",2023-02-17 03:00:00,0,50,3,48
"1133",2023-02-17 04:00:00,0,52,4,48
"1134",2023-02-17 05:00:00,1,51,5,48
"1135",2023-02-17 06:00:00,2,50,6,48
"1136",2023-02-17 07:00:00,6,52,7,48
"1137",2023-02-17 08:00:00,11,57,8,48
"1138",2023-02-17 09:00:00,15,66,9,48
"1139",2023-02-17 10:00:00,17,72,10,48
"1140",2023-02-17 11:00:00,16,80,11,48
"1141",2023-02-17 12:00:00,11,78,12,48
"1142",2023-02-17 13:00:00,7,95,13,48
"1143",2023-02-17 14:00:00,2,107,14,48
"1144",2023-02-17 15:00:00,1,130,15,48
"1145",2023-02-17 16:00:00,0,156,16,48
"1146",2023-02-17 17:00:00,0,187,17,48
"1147",2023-02-17 18:00:00,0,216,18,48
"1148",2023-02-17 19:00:00,0,230,19,48
"1149",2023-02-17 20:00:00,0,238,20,48
"1150",2023-02-17 21:00:00,0,243,21,48
"1151",2023-02-17 22:00:00,0,243,22,48
"1152",2023-02-17 23:00:00,0,223,23,48
"1153",2023-02-18,0,201,0,49
"1154",2023-02-18 01:00:00,0,187,1,49
"1155",2023-02-18 02:00:00,0,160,2,49
"1156",2023-02-18 03:00:00,0,123,3,49
"1157",2023-02-18 04:00:00,0,105,4,49
"1158",2023-02-18 05:00:00,1,87,5,49
"1159",2023-02-18 06:00:00,2,75,6,49
"1160",2023-02-18 07:00:00,6,71,7,49
"1161",2023-02-18 08:00:00,12,62,8,49
"1162",2023-02-18 09:00:00,18,56,9,49
"1163",2023-02-18 10:00:00,19,55,10,49
"1164",2023-02-18 11:00:00,16,48,11,49
"1165",2023-02-18 12:00:00,10,46,12,49
"1166",2023-02-18 13:00:00,5,46,13,49
"1167",2023-02-18 14:00:00,2,50,14,49
"1168",2023-02-18 15:00:00,0,65,15,49
"1169",2023-02-18 16:00:00,0,80,16,49
